2.37291624	-2.311465561	-2.830357978	-0.026335866
3.24467661	-0.826132821	-2.449885378	-0.03183606
3.15730745	0.863368726	0.267037009	0.199452394
4.53484375	5.663160753	-3.26428923	-0.438341492
7.36488889	7.571582851	-5.67727038	-0.731487556
6.44870961	7.534827784	-1.894239354	-0.585007849
2.24510617	11.89913758	-2.221278182	-0.409142801
3.30056198	15.31790139	-2.738835486	-1.103660234
7.38818791	15.3607395	-3.202115497	-1.822551133
10.89879459	14.43476732	-2.165274904	-2.328850274
3.54839376	13.68225114	-4.091465248	-2.156459072
-0.12923077	12.02466333	2.259438554	-2.084414725
-0.82202533	10.08260254	1.008770794	-2.240260719
-2.4277603	9.029789572	-0.298882266	-2.409782968
-5.36587231	10.4837112	-3.393230216	-2.309228933
-6.46386213	7.453091433	0.543619647	-1.117184728
-5.37861236	6.739749023	3.499211076	-0.708908106
-5.09749185	5.221190245	4.137395821	-0.268635743
1.297424	4.391769361	0.372932948	-0.259520689
0.75507474	1.715785194	4.821780872	-0.010569029
-5.48306712	-2.135247468	4.788049958	0.34764208
-12.6945545	-0.884120306	7.830608393	0.470899997
-5.34415006	-0.123752105	2.555542292	0.586930414
-0.12946488	-0.142308797	5.66784108	0.327314786
1.05064124	1.532686843	3.467389094	0.405822001
2.73665351	1.774931408	2.724338128	0.851615486
3.74486679	-1.66765586	2.461416511	1.341318969
2.23495969	-4.118538691	-3.67862409	1.630606475
-0.50295459	-6.7175843	-1.958871186	2.177533802
-0.40039678	-6.045515231	-4.423114428	2.158022754
-3.90135002	-6.573846686	-6.649618017	2.072299014
-4.48892855	-5.657154396	-4.024933437	2.384214365
-2.91844979	-3.812403394	-4.59744237	2.343985813
-1.24347324	-5.068948059	-7.351779413	2.50450153
-1.12496094	-4.508034458	-1.286108368	1.770696656
-1.70108877	-2.307798374	-3.31901397	1.971898883
-2.44333205	-5.605637085	-5.460228481	2.043872939
-2.98851174	-6.343192993	-1.20713771	1.895168284
-2.71850831	-3.819343548	-0.617142331	1.318448975
-2.75315686	-2.860493909	-0.008792867	1.020355338
-3.06292871	-4.045871176	1.175238604	1.019117006
-4.662605432	-4.463422592	0.736951052	0.654929557
-6.03955224	-4.435144859	4.104319494	0.602935205
-6.76938058	-5.3090399	2.444030469	0.087860604
-6.87898005	-6.021072878	-0.024219805	-0.362371193
-7.23168297	-5.138260361	-1.42385414	-0.497840153
-7.3782748	-6.313456019	5.088395036	0.480220023
-7.74021558	-6.810707545	1.889126485	0.428859508
-7.6482001	-3.232683496	1.527204625	0.092958238
-7.56172475	0.660278759	1.049879193	-0.211152101
-7.14998112	-0.526801698	0.362009106	0.027316542
-6.6679407	-0.347159038	4.11983253	0.271201642
-5.99883767	-0.77255462	-0.228550559	0.783316568
-4.484864198	0.599640412	2.356274246	0.711417904
-2.78	-0.629913835	0.571801077	0.60458141
-1.96	0.382551712	1.410568237	1.191180351
-1.38	1.156913059	1.771029383	1.532453186
-0.76	1.631218013	2.037100639	1.941250668
-0.46	2.884425023	-1.314379382	0.997897202
-0.16	5.599167805	-2.343494169	0.661329434
-0.01	5.491622305	2.249826591	0.24880272
0.18	2.644775777	-0.692075002	-0.100640995
0.23	2.062556843	-1.17862883	-0.353842064
0.18	2.668884458	-1.003288682	-0.435063693
-0.18	6.649695524	0.577536834	-1.267268898
-0.5	5.309020781	-3.140837555	-0.865353133
-0.76	7.190788465	-0.66038704	-0.43622558
-0.86	7.832600879	-0.579304681	-0.297186229
-0.91	7.431496923	0.893155334	0.149501232
-1	6.339406575	1.642219476	-0.668537841
-0.99	5.583641675	-0.593833708	-0.806215745
-1.02	1.310245551	-0.122888295	-0.586797224
-0.98	0.545849218	-1.170737192	0.283885714
-0.93	0.692657641	-0.414748084	0.460292863


			
