date           rtn 
20070726      -0.023679
20070727      -0.019660
20070730       0.015643
20070731      -0.011263
20070801       0.004872
20070802       0.007990
20070803      -0.025745
20070806       0.016759
20070807       0.010670
20070808       0.013941
20070809      -0.029634
20070810      -0.004677
20070813       0.003593
20070814      -0.015286
20070815      -0.013775
20070816       0.007516
20070817       0.018367
20070820      -0.000484
20070821       0.002005
20070822       0.011868
20070823      -0.000886
20070824       0.012353
20070827      -0.009304
20070828      -0.021980
20070829       0.019621
20070830      -0.002661
20070831       0.009853
20070904       0.010096
20070905      -0.008653
20070906       0.002301
20070907      -0.013907
20070910      -0.001917
20070911       0.011661
20070912       0.002576
20070913       0.007033
20070914      -0.000067
20070917      -0.005373
20070918       0.029440
20070919       0.005903
20070920      -0.007042
20070921       0.002684
20070924      -0.001842
20070925      -0.001978
20070926       0.005284
20070927       0.005914
20070928      -0.003331
20071001       0.011273
20071002      -0.001361
20071003      -0.002012
20071004       0.001561
20071005       0.011882
20071008      -0.005326
20071009       0.009418
20071010      -0.001662
20071011      -0.004801
20071012       0.005532
20071015      -0.008444
20071016      -0.007935
20071017       0.003056
20071018      -0.003630
20071019      -0.026157
20071022       0.005813
20071023       0.008104
20071024      -0.001845
20071025       0.002377
20071026       0.011723
20071029       0.003320
20071030      -0.006942
20071031       0.010388
20071101      -0.023408
20071102       0.001126
20071105      -0.007606
20071106       0.013462
20071107      -0.027356
20071108      -0.005071
20071109      -0.013727
20071112      -0.009921
20071113       0.030480
20071114      -0.002769
20071115      -0.014424
20071116       0.001718
20071119      -0.013924
20071120       0.006121
20071121      -0.020465
20071123       0.017293
20071126      -0.022063
20071127       0.011494
20071128       0.031984
20071129       0.000340
20071130       0.010056
20071203      -0.006592
20071204      -0.008938
20071205       0.016740
20071206       0.014314
20071207      -0.000199
20071210       0.007753
20071211      -0.027420
20071212       0.009871
20071213      -0.002075
20071214      -0.012679
20071217      -0.014269
20071218       0.005583
20071219       0.000000
20071220       0.006307
20071221       0.014342
20071224       0.007426
20071226       0.002144
20071227      -0.012571
20071228      -0.002506
20071231      -0.007400
20080102      -0.008755
20080103      -0.000483
20080104      -0.024506
20080107      -0.000849
20080108      -0.016148
20080109       0.010510
20080110       0.006554
20080111      -0.008069
20080114       0.008063
20080115      -0.022013
20080116      -0.008613
20080117      -0.025916
20080118      -0.010268
20080122      -0.010147
20080123       0.024021
20080124       0.008442
20080125      -0.014446
20080128       0.016536
20080129       0.004954
20080130      -0.007358
20080131       0.018234
20080201       0.016088
20080204      -0.012609
20080205      -0.026774
20080206      -0.008052
20080207       0.006614
20080208      -0.006421
20080211       0.005110
20080212       0.009271
20080213       0.010223
20080214      -0.008800
20080215      -0.000222
20080219       0.002812
20080220       0.002952
20080221      -0.008314
20080222       0.006158
20080225       0.012609
20080226       0.007500
20080227      -0.001012
20080228      -0.009767
20080229      -0.022284
20080303      -0.002391
20080304      -0.003820
20080305       0.006316
20080306      -0.020698
20080307      -0.010301
20080310      -0.013183
20080311       0.035938
20080312      -0.009351
20080313       0.002208
20080314      -0.015496
20080317      -0.010107
20080318       0.041543
20080319      -0.024770
20080320       0.018431
20080324       0.019988
20080325       0.000965
20080326      -0.012236
20080327      -0.003153
20080328      -0.009565
20080331       0.003498
20080401       0.035160
20080402       0.000659
20080403       0.002487
20080404      -0.001095
20080407       0.000511
20080408      -0.001022
20080409      -0.007236
20080410       0.001399
20080411      -0.019409
20080414      -0.003374
20080415       0.002332
20080416       0.027094
20080417       0.001461
20080418       0.010434
20080421       0.000506
20080422      -0.004403
20080423      -0.001595
20080424       0.004357
20080425       0.009254
20080428       0.000215
20080429      -0.003939
20080430      -0.005896
20080501       0.020686
20080502       0.002764
20080505      -0.004805
20080506       0.008663
20080507      -0.017811
20080508      -0.002580
20080509      -0.001868
20080512       0.011231
20080513       0.000142
20080514       0.002064
20080515       0.012503
20080516       0.000912
20080519       0.002734
20080520      -0.008109
20080521      -0.016914
20080522       0.000143
20080523      -0.013404
20080527       0.007411
20080528       0.004616
20080529       0.005025
20080530       0.002500
20080602      -0.010331
20080603      -0.005832
20080604      -0.000507
20080605       0.019997
20080606      -0.031894
20080609       0.002421
20080610      -0.004977
20080611      -0.014712
20080612       0.003808
20080613       0.012644
20080616       0.000588
20080617      -0.004845
20080618      -0.009737
20080619       0.001266
20080620      -0.016149
20080623      -0.000988
20080624      -0.001978
20080625       0.004726
20080626      -0.027160
20080627      -0.005459
20080630       0.003529
20080701       0.003126
20080702      -0.017137
20080703       0.001030
20080707      -0.010213
20080708       0.017757
20080709      -0.019255
20080710       0.004087
20080711      -0.011652
20080714      -0.009044
20080715      -0.014097
20080716       0.024547
20080717       0.010003
20080718       0.006230
20080721       0.000556
20080722       0.011345
20080723       0.005413
20080724      -0.020754
20080725      -0.000239
20080728      -0.014664
20080729       0.021352
20080730       0.017818
20080731      -0.013226
20080801      -0.005283
20080804      -0.009274
20080805       0.026962
20080806       0.004441
20080807      -0.014892
20080808       0.018581
20080811       0.010358
20080812      -0.010405
20080813      -0.006030
20080814       0.007544
20080815       0.004863
20080818      -0.013674
20080819      -0.010904
20080820       0.004646
20080821       0.001724
20080822       0.014476
20080825      -0.020285
20080826       0.002913
20080827       0.009734
20080828       0.012128
20080829      -0.010754
20080902      -0.006212
20080903      -0.000859
20080904      -0.030106
20080905       0.003144
20080908       0.020656
20080909      -0.029687
20080910       0.004058
20080911       0.014468
20080912       0.004621
20080915      -0.047585
20080916       0.016737
20080917      -0.044963
20080918       0.029672
20080919       0.039485
20080922      -0.022639
20080923      -0.022752
20080924       0.003205
20080925       0.015639
20080926       0.000497
20080929      -0.078362
20080930       0.041390
20081001       0.000603
20081002      -0.036274
20081003      -0.013500
20081006      -0.050933
20081007      -0.044786
20081008      -0.025192
20081009      -0.069839
20081010      -0.024256
20081013       0.145198
20081014      -0.014800
20081015      -0.098448
20081016       0.041657
20081017      -0.005972
20081020       0.060079
20081021      -0.029855
20081022      -0.054454
20081023       0.011584
20081024      -0.050714
20081027      -0.035501
20081028       0.116855
20081029      -0.007253
20081030       0.034594
20081031       0.005504
20081103       0.002892
20081104       0.033982
20081105      -0.042028
20081106      -0.055411
20081107       0.033018
20081110      -0.013105
20081111      -0.030876
20081112      -0.044001
20081113       0.062340
20081114      -0.049907
20081117      -0.013276
20081118       0.018837
20081119      -0.064079
20081120      -0.074233
20081121       0.053943
20081124       0.069291
20081125       0.007409
20081126       0.038641
20081128       0.012588
20081201      -0.088578
20081202       0.038485
20081203       0.024041
20081204      -0.023133
20081205       0.030832
20081208       0.034914
20081209      -0.016484
20081210       0.006816
20081211      -0.024082
20081212       0.011940
20081215      -0.013934
20081216       0.047065
20081217      -0.009687
20081218      -0.018683
20081219      -0.004263
20081222      -0.012813
20081223      -0.010338
20081224       0.005803
20081226       0.005770
20081229      -0.002868
20081230       0.023703
20081231       0.014274
20090102       0.030142
20090105      -0.001183
20090106       0.006677
20090107      -0.029956
20090108       0.004103
20090109      -0.021441
20090112      -0.024021
20090113       0.001840
20090114      -0.031454
20090115       0.000356
20090116       0.007820
20090120      -0.052786
20090121       0.043192
20090122      -0.015467
20090123       0.004350
20090126       0.006858
20090127       0.010158
20090128       0.033834
20090129      -0.032498
20090130      -0.020343
20090202      -0.003018
20090203       0.014047
20090204      -0.004896
20090205       0.014881
20090206       0.028485
20090209       0.001391
20090210      -0.045809
20090211       0.005896
20090212       0.000718
20090213      -0.010758
20090217      -0.042774
20090218      -0.002398
20090219      -0.010743
20090220      -0.009734
20090223      -0.035779
20090224       0.037910
20090225      -0.007847
20090226      -0.016287
20090227      -0.022349
20090302      -0.045043
20090303      -0.007507
20090304       0.023691
20090305      -0.040848
20090306       0.001744
20090309      -0.011753
20090310       0.059609
20090311       0.006512
20090312       0.039372
20090313       0.007815
20090316      -0.003023
20090317       0.030583
20090318       0.022384
20090319      -0.012386
20090320      -0.021137
20090323       0.071829
20090324      -0.019703
20090325       0.010546
20090326       0.020381
20090327      -0.018048
20090330      -0.034555
20090331       0.009265
20090401       0.019366
20090402       0.029238
20090403       0.009948
20090406      -0.007833
20090407      -0.023325
20090408       0.010778
20090409       0.039743
20090413       0.000233
20090414      -0.017243
20090415       0.010670
20090416       0.014663
20090417       0.006705
20090420      -0.041915
20090421       0.019537
20090422      -0.006113
20090423       0.009818
20090424       0.015111
20090427      -0.009462
20090428      -0.003145
20090429       0.021269
20090430       0.000343
20090501       0.005376
20090504       0.034020
20090505      -0.003411
20090506       0.017346
20090507      -0.013903
20090508       0.023333
20090511      -0.018714
20090512      -0.002959
20090513      -0.025173
20090514       0.008570
20090515      -0.008162
20090518       0.028407
20090519      -0.001206
20090520      -0.006694
20090521      -0.014363
20090522      -0.002130
20090526       0.025612
20090527      -0.017853
20090528       0.013940
20090529       0.017708
20090601       0.024208
20090602       0.000844
20090603      -0.012652
20090604       0.009397
20090605       0.000212
20090608      -0.004125
20090609       0.005098
20090610      -0.002536
20090611       0.004449
20090612       0.002742
20090615      -0.022928
20090616      -0.013563
20090617      -0.000982
20090618       0.007307
20090619       0.003678
20090622      -0.029987
20090623       0.000784
20090624       0.008595
20090625       0.021772
20090626      -0.002606
20090629       0.009364
20090630      -0.008091
20090701       0.004133
20090702      -0.027293
20090706      -0.000111
20090707      -0.019376
20090708      -0.000681
20090709       0.001932
20090710      -0.002382
20090713       0.024352
20090714       0.005638
20090715       0.029246
20090716       0.009543
20090717      -0.000212
20090720       0.010634
20090721       0.004615
20090722      -0.000209
20090723       0.022093
20090724       0.004086
20090727       0.002957
20090728      -0.004677
20090729      -0.002431
20090730       0.010425
20090731       0.001419
20090803       0.016496
20090804       0.002589
20090805      -0.002880
20090806      -0.005179
20090807       0.013134
20090810      -0.002095
20090811      -0.012476
20090812       0.010729
20090813       0.007639
20090814      -0.007679
20090817      -0.024606
20090818       0.007934
20090819       0.008780
20090820       0.010304
20090821       0.019606
20090824      -0.000097
20090825       0.001943
20090826       0.000097
20090827       0.002229
20090828      -0.000193
20090831      -0.008899
20090901      -0.022057
20090902      -0.003792
20090903       0.008315
20090904       0.014009
20090908       0.008622
20090909       0.007674
20090910       0.010219
20090911      -0.000191
20090914       0.004868
20090915       0.004179
20090916       0.015134
20090917      -0.001491
20090918       0.000638
20090921      -0.002530
20090922       0.005824
20090923      -0.008312
20090924      -0.011019
20090925      -0.005333
20090928       0.017903
20090929      -0.003010
20090930      -0.003868
20091001      -0.024529
20091002      -0.004951
20091005       0.014928
20091006       0.014324
20091007       0.002749
20091008       0.007656
20091009       0.006097
20091012       0.003916
20091013      -0.002043
20091014       0.017216
20091015       0.003659
20091016      -0.007474
20091019       0.008265
20091020      -0.005274
20091021      -0.008983
20091022       0.010164
20091023      -0.011433
20091026      -0.010825
20091027      -0.004583
20091028      -0.018887
20091029       0.021454
20091030      -0.028973
20091102       0.007339
20091103       0.003163
20091104       0.002580
20091105       0.018396
20091106       0.002620
20091109       0.022776
20091110       0.000183
20091111       0.005110
20091112      -0.010168
20091113       0.005411
20091116       0.014505
20091117       0.001160
20091118      -0.000620
20091119      -0.013031
20091120      -0.003551
20091123       0.012702
20091124       0.001534
20091125       0.003514
20091127      -0.016251
20091130       0.003377
20091201       0.012370
20091202      -0.000449
20091203      -0.007820
20091204       0.005708
20091207      -0.001531
20091208      -0.011097
20091209       0.003750
20091210       0.005626
20091211       0.004248
20091214       0.006840
20091215      -0.004648
20091216       0.001527
20091217      -0.012016
20091218       0.005629
20091221       0.010162
20091222       0.003593
20091223       0.001969
20091224       0.004734
20091228       0.002134
20091229      -0.001402
20091230      -0.000373
20091231      -0.009598
20100104       0.016960
20100105       0.002647
20100106       0.000704
20100107       0.004221
20100108       0.003328
20100111       0.001397
20100112      -0.009326
20100113       0.008446
20100114       0.002705
20100115      -0.011224
20100119       0.012496
20100120      -0.010169
20100121      -0.019229
20100122      -0.022292
20100125       0.005128
20100126      -0.004191
20100127       0.004757
20100128      -0.011472
20100129      -0.010869
20100201       0.015551
20100202       0.012103
20100203      -0.004983
20100204      -0.030866
20100205       0.002067
20100208      -0.007219
20100209       0.012560
20100210      -0.001959
20100211       0.010466
20100212      -0.000832
20100216       0.015735
20100217       0.004739
20100218       0.005895
20100219       0.002074
20100222       0.000180
20100223      -0.012145
20100224       0.009198
20100225      -0.001354
20100226       0.000633
20100301       0.010385
20100302       0.002771
20100303       0.000891
20100304       0.003036
20100305       0.014284
20100308       0.000175
20100309       0.001663
20100310       0.004456
20100311       0.004175
20100312       0.000087
20100315       0.000260
20100316       0.007966
20100317       0.005927
20100318      -0.000534
20100319      -0.005016
20100322       0.005368
20100323       0.007012
20100324      -0.004855
20100325      -0.001626
20100326      -0.000583
20100329       0.006330
20100330       0.000682
20100331      -0.003407
20100401       0.006838
20100405       0.008149
20100406       0.002358
20100407      -0.005712
20100408       0.003485
20100409       0.006546
20100412       0.001589
20100413       0.000752
20100414       0.011349
20100415       0.000825
20100416      -0.015912
20100419       0.003770
20100420       0.008931
20100421      -0.001820
20100422       0.002984
20100423       0.006549
20100426      -0.003797
20100427      -0.023651
20100428       0.007596
20100429       0.012376
20100430      -0.016921
20100503       0.012941
20100504      -0.023515
20100505      -0.005956
20100506      -0.033196
20100507      -0.014893
20100510       0.044041
20100511      -0.002841
20100512       0.013986
20100513      -0.012431
20100514      -0.018105
20100517       0.000527
20100518      -0.013602
20100519      -0.005694
20100520      -0.037759
20100521       0.014646
20100524      -0.012876
20100525       0.001003
20100526      -0.006010
20100527       0.033498
20100528      -0.012559
20100601      -0.016815
20100602       0.026039
20100603       0.003444
20100604      -0.035137
20100607      -0.012451
20100608       0.010712
20100609      -0.005346
20100610       0.029231
20100611       0.004856
20100614      -0.001559
20100615       0.022747
20100616      -0.000357
20100617       0.001608
20100618       0.001073
20100621      -0.002855
20100622      -0.016516
20100623      -0.003103
20100624      -0.016571
20100625       0.004166
20100628      -0.003129
20100629      -0.030875
20100630      -0.009500
20100701      -0.004456
20100702      -0.005450
20100706       0.006556
20100707       0.031472
20100708       0.009919
20100709       0.007465
20100712       0.000648
20100713       0.015088
20100714      -0.000082
20100715       0.000264
20100716      -0.027535
20100719       0.005907
20100720       0.011091
20100721      -0.012998
20100722       0.022331
20100723       0.008670
20100726       0.010416
20100727      -0.000090
20100728      -0.006455
20100729      -0.004872
20100730      -0.000181
20100802       0.022581
20100803      -0.004789
20100804       0.006683
20100805      -0.001062
20100806      -0.004058
20100809       0.005338
20100810      -0.005461
20100811      -0.027364
20100812      -0.006130
20100813      -0.002946
20100816      -0.000462
20100817       0.012285
20100818       0.001825
20100819      -0.017397
20100820      -0.003244
20100823      -0.003779
20100824      -0.014876
20100825       0.003885
20100826      -0.006702
20100827       0.015490
20100830      -0.014496
20100831      -0.000009
20100901       0.029912
20100902       0.009312
20100903       0.012972
20100907      -0.011272
20100908       0.007023
20100909       0.004619
20100910       0.005067
20100913       0.011105
20100914      -0.000621
20100915       0.003817
20100916      -0.000265
20100917       0.000373
20100920       0.015290
20100921      -0.002014
20100922      -0.004913
20100923      -0.008129
20100924       0.020640
20100927      -0.004790
20100928       0.003500
20100929      -0.001744
20100930      -0.002970
20101001       0.004206
20101004      -0.007504
20101005       0.020132
20101006      -0.000086
20101007      -0.001207
20101008       0.005587
20101011       0.000965
20101012       0.003086
20101013       0.007777
20101014      -0.003901
20101015       0.002043
20101018       0.004928
20101019      -0.013104
20101020       0.009766
20101021       0.002206
20101022       0.001837
20101025       0.002983
20101026       0.000169
20101027      -0.002864
20101028       0.000169
20101029       0.000760
20101101       0.000338
20101102       0.007973
20101103       0.003976
20101104       0.019258
20101105       0.003803
20101108      -0.001915
20101109      -0.007184
20101110       0.004029
20101111      -0.003808
20101112      -0.011814
20101115      -0.001398
20101116      -0.015579
20101117       0.000491
20101118       0.014714
20101119       0.002772
20101122      -0.000831
20101123      -0.014498
20101124       0.014796
20101126      -0.011647
20101129       0.003047
20101130      -0.005618
20101201       0.021246
20101202       0.012809
20101203       0.002693
20101206      -0.001058
20101207       0.000570
20101208       0.003664
20101209       0.003894
20101210       0.005818
20101213       0.000643
20101214       0.000883
20101215      -0.004588
20101216       0.005818
20101217       0.001064
20101220       0.002413
20101221       0.006340
20101222       0.003110
20101223      -0.001431
20101227       0.000398
20101228       0.001433
20101229       0.000715
20101230      -0.001588
20101231       0.000239
20110103       0.010338
20110104      -0.000551
20110105       0.005198
20110106      -0.001959
20110107      -0.001962
20110110      -0.001258
20110111       0.003544
20110112       0.009025
20110113      -0.001633
20110114       0.007245
20110118       0.001701
20110119      -0.009805
20110120      -0.001326
20110121       0.002264
20110124       0.005687
20110125       0.000542
20110126       0.003871
20110127       0.002468
20110128      -0.017463
20110131       0.007516
20110201       0.016009
20110202      -0.001950
20110203       0.002261
20110204       0.002829
20110207       0.006252
20110208       0.004547
20110209      -0.002271
20110210       0.000393
20110211       0.005963
20110214       0.002404
20110215      -0.003148
20110216       0.006315
20110217       0.002988
20110218       0.002086
20110222      -0.020070
20110223      -0.006144
20110224      -0.000687
20110225       0.010693
20110228       0.006197
20110301      -0.016673
20110302       0.002139
20110303       0.017224
20110304      -0.007492
20110307      -0.007851
20110308       0.008750
20110309      -0.001433
20110310      -0.018525
20110311       0.006946
20110314      -0.006038
20110315      -0.011457
20110316      -0.018552
20110317       0.013275
20110318       0.003624
20110321       0.015498
20110322      -0.003469
20110323       0.002862
20110324       0.009563
20110325       0.003056
20110328      -0.002437
20110329       0.006719
20110330       0.006901
20110331      -0.001356
20110401       0.004224
20110404       0.000826
20110405      -0.000150
20110406       0.003152
20110407      -0.002544
20110408      -0.003450
20110411      -0.003011
20110412      -0.007474
20110413      -0.000076
20110414       0.000761
20110415       0.003648
20110418      -0.011209
20110419       0.005744
20110420       0.013632
20110421       0.005109
20110425      -0.001046
20110426       0.008613
20110427       0.006521
20110428       0.003243
20110429       0.002351
20110502      -0.001539
20110503      -0.003597
20110504      -0.006631
20110505      -0.009048
20110506       0.004416
20110509       0.003875
20110510       0.008536
20110511      -0.010525
20110512       0.004760
20110513      -0.007699
20110516      -0.006341
20110517      -0.000150
20110518       0.008936
20110519       0.002382
20110520      -0.007945
20110523      -0.011601
20110524      -0.000833
20110525       0.003335
20110526       0.004608
20110527       0.003835
20110531       0.010411
20110601      -0.022461
20110602      -0.001062
20110603      -0.009945
20110606      -0.010543
20110607      -0.000659
20110608      -0.004187
20110609       0.007631
20110610      -0.013910
20110613       0.000784
20110614       0.012686
20110615      -0.017785
20110616       0.002204
20110617       0.002966
20110620       0.005116
20110621       0.013704
20110622      -0.006025
20110623      -0.002868
20110624      -0.011621
20110627       0.008911
20110628       0.013053
20110629       0.008564
20110630       0.009562
20110701       0.014776
20110705      -0.000821
20110706       0.001196
20110707       0.010375
20110708      -0.007092
20110711      -0.018080
20110712      -0.004319
20110713       0.003349
20110714      -0.006902
20110715       0.005805
20110718      -0.008201
20110719       0.016231
20110720      -0.000603
20110721       0.013871
20110722       0.000669
20110725      -0.005573
20110726      -0.003736
20110727      -0.020475
20110728      -0.002910
20110729      -0.006835
20110801      -0.004253
20110802      -0.025547
20110803       0.005419
20110804      -0.046842
20110805      -0.001497
20110808      -0.065123
20110809       0.046499
20110810      -0.044178
20110811       0.044884
20110812       0.006733
20110815       0.021165
20110816      -0.008539
20110817       0.000669
20110818      -0.043119
20110819      -0.016330
20110822       0.000799
20110823       0.032910
20110824       0.014085
20110825      -0.015244
20110826       0.014534
20110829       0.028736
20110830       0.002637
20110831       0.004438
20110901      -0.010473
20110902      -0.025550
20110906      -0.007297
20110907       0.028208
20110908      -0.010392
20110909      -0.026210
20110912       0.006470
20110913       0.009171
20110914       0.013844
20110915       0.017257
20110916       0.005896
20110919      -0.009965
20110920      -0.001164
20110921      -0.029458
20110922      -0.032324
20110923       0.006025
20110926       0.023780
20110927       0.011184
20110928      -0.020376
20110929       0.007860
20110930      -0.024989
