AA AAPL ABT AEP ALL AMGN AMZN AVP AXP
-0.010296 -0.010362 -0.020584 -0.009296 -0.004925 -0.005461 0.006668 -0.008297 -0.009698
-0.022148 -0.034068 -0.007006 -0.005402 -0.017415 -0.01208 -0.008556 0.004016 -0.009793
0.00755 -0.002265 0.003641 0.002287 -0.000373 0.006392 0.002227 0.032333 -0.000746
0.00545 -0.024485 -0.004989 -0.001141 -0.003173 0.005108 -0.008889 -0.003552 -0.008403
0.010501 -0.003324 -0.000228 -0.00771 -0.00337 0.00522 -0.005886 0.008101 0.001507
0.016762 -0.007505 -0.009346 -0.008921 -0.01315 -0.001093 -0.006202 0.018965 0.003385
-0.005275 -0.013443 -0.011505 -0.012776 -0.009138 -0.006703 0.012482 0.009464 -0.014805
0.017899 0.061659 -0.000931 0.017647 0.006724 -0.008126 0.017652 -0.02625 -0.001332
0.000326 0.006738 -0.006524 -0.009538 -0.004962 0.008331 0.009637 -0.006419 -0.007048
-0.005208 -0.000478 -0.003987 -0.007295 -0.000575 0.00179 -0.003818 0.006783 0.008057
0.011126 -0.001116 0.010125 0.005291 0.004989 -0.011959 -0.010676 -0.013795 -0.002284
-0.001294 -0.023623 -0.007226 0.003801 -0.001909 0.001948 0.017432 0.005205 0.015258
0.026248 0.098741 0.001644 0.004369 -0.005357 0.011663 0.015502 -0.002265 -0.003945
0.015472 0.059961 0.004923 -0.013341 -0.003655 -0.013862 0.031334 0.007136 -0.011909
0.010572 -0.020354 -0.018195 -0.009112 -0.011197 -0.011413 -0.036873 -0.006441 -0.010905
0.010154 -0.016048 0.002138 -0.00801 -0.002538 -0.004083 -0.012941 0.004862 0.002901
0.038379 -0.009902 -0.010313 -0.005682 -0.011548 -0.007068 -0.015023 0.000645 -0.011572
0 -0.018826 0.004584 -0.005714 0.001188 -0.003844 0.001941 0.002579 -0.001171
-0.011147 -0.003613 -0.003362 -0.010284 0.000791 0.001429 0.013562 -0.000643 0.000391
0.008603 -0.024944 -0.008916 -0.001834 -0.003557 -0.006565 -0.036865 -0.000965 -0.004101
0.034118 0.02174 0.013372 0.017759 0.030345 0.019536 0.028636 0.002899 0.02549
-0.005973 -0.008608 -0.008157 -0.000602 0.055245 -0.03762 0.016814 -0.004175 -0.008222
-0.00515 0.03016 0.013788 0.010837 0.011127 0.003075 -0.014909 -0.005482 0.010989
0.017831 -0.008724 0.002147 -0.001787 0.003969 -0.024668 -0.008531 -0.003243 -0.003623
0.003956 -0.019242 -0.020476 -0.001193 0 -0.001197 -0.006661 -0.001952 -0.008995
-0.012102 0.006388 0.001458 -0.003883 -0.000359 -0.002847 -0.006706 -0.002608 -0.009077
-0.003989 0.029923 -0.002184 -0.003598 0.003415 -0.001052 0.006751 0.020261 0.011499
-0.044622 0.017755 0.022379 0.004815 0.002329 0.013387 -0.001397 0.000961 0.034682
0.011377 0.01485 0.016893 0.002096 0.009651 0.004898 -0.014829 0.04352 0.002048
0.008585 -0.011223 -0.009827 -0.008966 -0.001062 -0.012408 -0.017609 -0.00736 -0.018584
0.006164 0.029023 -0.004017 0.008746 0.00638 -0.013012 -0.006071 -0.011739 -0.005302
-0.01196 -0.006702 0.002372 -0.009268 -0.001233 0.006062 -0.012216 -0.000625 -0.002855
0.022539 -0.000141 0.006627 0.004828 0.002821 0.008435 0.015018 0.001877 0.007064
0.017981 0.010685 0.005643 0.018318 -0.000176 0.00239 0.016536 0.006244 0.018957
0.02906 0 -0.007014 -0.009142 0.013012 0.014007 -0.009989 0.010239 -0.002791
0.013012 -0.011963 -0.00518 -0.005718 -0.004687 -0.002204 0.004324 0.005835 -0.00056
-0.010112 -0.006054 -0.010888 -0.002724 -0.000174 -0.005302 -0.019518 -0.007023 0.000933
-0.005522 -0.034703 0.005504 -0.008801 -0.000349 -0.00385 -0.018443 -0.000615 -0.016971
-0.033592 -0.006603 -0.014279 -0.002449 -0.016228 0.012337 -0.023859 -0.011538 0.003415
-0.038495 0.001329 0.021246 0.00798 0.01277 0.025253 0.001528 0.000939 0.004538
0.005079 -0.041452 0.008511 0.000304 0.004203 -0.006301 -0.00061 0.012195 -0.002823
-0.043995 0.004309 -0.019456 -0.016438 -0.02023 -0.014699 -0.035104 -0.015755 -0.018498
-0.02643 -0.031873 0.003108 0.001547 0.007654 -0.018575 0.031636 -0.009416 -0.001731
0.021399 0.021051 -0.003336 0.019777 -0.003886 0.008793 0.040785 0.001901 0.006165
-0.025954 -0.017517 -0.001674 0.000303 -0.003724 0.001477 0.026223 0.005376 -0.006318
-0.009952 -0.003629 -0.000239 -0.011209 -0.011748 -0.013866 -0.030721 -0.005977 0.006166
0.005837 0.003009 0.009823 0.012868 -0.002882 0.01825 0.042358 0.001266 0.022788
0.020632 0.01563 0.008304 0.016334 0.004877 0.001322 0.012504 -0.005689 0.012732
0.020215 -0.012141 0.004 0.005952 -0.004854 0.009536 0.012349 0.00445 0.005916
-0.024768 -0.036649 -0.003047 -0.004734 -0.006726 -0.028775 -0.039645 -0.001266 -0.011211
0.006984 -0.023685 0.003761 0.018728 0.006772 0.011372 -0.000866 0.004436 0.010409
0.026797 0.040154 0.012178 0.007587 0.004363 0.017754 0.013291 -0.003155 0.007726
0 -0.008203 -0.002082 0.010715 -0.002534 0.005669 -0.00884 -0.000633 -0.001095
-0.036537 -0.026922 -0.015534 -0.015759 -0.015787 -0.024574 -0.036536 -0.007916 -0.020468
-0.021988 -0.004617 -0.005417 0.001456 -0.000553 0.001926 -0.002389 -0.005426 -0.006343
-0.020854 -0.01939 0.015629 0 0.002767 -0.005916 0.010775 0.001284 0.004131
0.000666 0.03748 0.006528 0.006395 0.005335 0.017855 -0.006515 -0.003205 -0.001683
0.003658 -0.025016 -0.003938 0.008088 -0.005307 -0.011256 0.006855 -0.002251 0.001311
-0.014911 -0.037812 -0.006512 0.004298 -0.013981 -0.011088 -0.005329 -0.004834 -0.011784
-0.026236 0.023333 -0.00632 -0.020257 -0.014366 0.000748 -0.003869 -0.016515 -0.011546
0.021071 -0.012344 0.005889 -0.008445 0.009843 0.006125 0.006274 -0.005268 0.009958
0.023681 0.030724 0.008431 0.011747 0.010309 0.001336 0.038005 -0.006951 0.015738
-0.005618 -0.03065 -0.006503 -0.008418 -0.007236 -0.009193 0.003719 -0.002333 -0.012134
-0.032901 -0.006254 -0.010753 -0.004098 -0.003924 -0.016013 -0.00057 -0.006682 -0.013227
0.003093 0.00472 -0.002363 0.001764 -0.003002 -0.012015 0.011691 0.001009 0.009766
0.021925 0.006786 0.001184 -0.001174 0.004328 0.009236 0.032976 -0.005712 0.007586
0.005364 0.029727 -0.005441 -0.003232 -0.006183 -0.008999 -0.00764 0.004393 -0.007152
0.006335 -0.012588 -0.002141 -0.000884 -0.002451 -0.000616 0.004949 0.003701 -0.003033
0.01491 0.00272 0.001907 0.00177 0.01323 -0.001232 0.006019 0.00067 0.007606
-0.008162 -0.026445 -0.009279 -0.007067 0.001679 -0.013416 -0.007887 -0.00201 -0.012833
0.005596 -0.024552 0.013208 0.004448 0.004655 -0.000625 0.006031 0.0047 -0.002485
0.04419 0.05266 0.016829 0.004724 0.013346 0.018142 0.049591 0.017374 0.032771
0.01442 -0.028828 0.01655 0.006465 0.001098 0.001997 0.004154 0.018062 -0.012433
0.022559 0.011874 -0.000688 0.010219 0.005481 0.008585 -0.00181 -0.000323 0.008268
-0.007555 -0.016368 0.000688 -0.00289 -0.00418 -0.00456 -0.03885 -0.011939 -0.018822
0.017661 -0.021605 0.003898 -0.002899 0.000365 0.006871 -0.008354 0.004246 0.000762
0.00389 -0.006634 0.000457 0.00843 0.003831 0.006824 -0.01875 0 -0.010659
-0.004173 -0.00722 -0.003425 0.005765 0.008359 0.003163 -0.008862 0.014959 0.002309
-0.048788 0.011818 0.020848 0.00258 0.001622 0.001652 -0.003632 0.001923 0.007486
0.008496 -0.048338 -0.003478 -0.003716 -0.007377 -0.007345 -0.028884 -0.007036 -0.005525
-0.033073 -0.013406 -0.00272 -0.00373 -0.005075 -0.009212 -0.025989 -0.001288 -0.018199
-0.006454 -0.030239 0.000455 -0.004032 -0.002915 -0.019204 -0.024014 -0.019671 0.00039
-0.018513 0.03355 0.010679 0.00694 0.006212 0.003263 0.022783 0.008224 -0.00039
0.006287 0.01012 0.004946 0.006318 0.006537 -0.005886 -0.005346 0.009462 -0.005854
0.019073 0.022684 0.035347 0.008562 0.012989 0.005921 0.029561 0.032644 0.022571
-0.032914 0.118299 -0.001513 -0.004527 0.018166 -0.009913 -0.008701 -0.007512 -0.00595
-0.01368 0.003636 0.013633 0.003695 -0.009096 0.034887 -0.028964 0.000315 -0.022591
0.006089 0.011528 0.015372 0.005664 0.009709 0.010884 0.033745 0.027112 0.00079
0.00807 0.008271 0.010934 0.005069 0.00507 0.014356 -0.020985 0.003683 0.003553
-0.006671 0.031359 -0.020383 0.010367 -0.002261 0.026242 -0.21822 -0.017737 0.017899
-0.015447 -0.007359 0.002548 -0.004992 -0.00802 -0.004741 0.011424 0.002802 -0.008889
0.013984 0.034543 0.012706 0.013935 0.002109 -0.003031 0.022967 0.018628 0.017547
0.0074 0.036134 -0.001046 -0.007147 -0.003508 0.009266 -0.010306 -0.116428 -0.002491
-0.022037 -0.011477 -0.005443 0.008029 -0.018831 0.005021 -0.021197 -0.010348 0.00096
0.017412 0.014588 -0.007577 0.01181 -0.006637 0.010134 -0.008739 -0.056814 -0.006525
-0.001686 0.02098 0.001485 0.0038 0.004695 0.00212 0.022997 0.019217 0.006954
-0.001014 -0.018537 0.000424 0.000811 -0.00018 -0.030034 0.02248 -0.002538 0.001535
-0.005749 -0.015959 0.002117 -0.012159 0.004494 -0.013374 -0.018688 -0.003999 -0.002107
-0.011905 -0.036155 0.006971 0.009026 -0.000537 -0.012524 -0.015683 0.003285 0.003263
-0.007229 -0.01837 -0.007342 -0.001643 -0.01128 0.003879 -0.00569 0.004001 -0.004018
0.003121 0.007548 0.008453 0.001371 0.007787 -0.005499 0.010683 0.017029 -0.001537
-0.022814 -0.006555 -0.006496 -0.005204 0.00018 -0.007622 -0.015855 -0.014606 -0.003463
-0.012027 0.004556 0.011601 -0.001652 0.013654 -0.010693 0.017645 0.015546 0
0.02005 0.039256 0.014596 0.009377 0.016661 0 0.04674 0.01691 0.019498
0.007722 0.023025 0.012741 -0.010382 -0.000523 0.014005 0.006482 -0.005284 0.004166
-0.006966 -0.005737 -0.003044 -0.003313 0.006803 0.004654 0.040787 0.002833 0.009051
-0.002806 0.004735 -0.002646 0.00831 0.003465 0.005828 0.001031 0.006356 -0.004672
0.011959 -0.019879 -0.006735 0.001374 0.00587 -0.004457 -0.033997 -0.007018 0.000751
0.01008 0.015926 0.005548 0.001097 -0.008925 -0.004029 0.008532 -0.00318 -0.00394
-0.004473 -0.004585 0.001226 -0.010414 -0.003464 0.00869 -0.008107 -0.008508 -0.001695
-0.008987 0.007428 -0.003673 0.000277 -0.002259 -0.003119 -0.006041 0.00286 0.002453
0.009069 0.013862 -0.000614 -0.005537 -0.007142 0.006109 0.002145 -0.004991 -0.003953
-0.002765 -0.025745 0.003484 0.009465 0.007544 0.01096 0.031395 0.016123 0.000378
-0.001733 -0.007465 0 0.006067 0.006791 0.004688 0.0211 0.003879 -0.007367
-0.011806 0.00722 -0.015931 -0.009868 0.002958 -0.004958 0.038957 -0.007025 -0.001522
0.004568 0.013292 0.010793 0.009967 0.005205 -0.003077 0.005217 0.015564 0.001334
0.01469 0.007811 -0.006776 0.006853 0.007421 0.005292 0.030165 0.004876 0.00019
-0.004137 0.045335 -0.000413 -0.016335 -0.000857 0.012721 0.014798 0.005199 0.001903
-0.003461 -0.020285 -0.008687 -0.004152 -0.005316 -0.011118 -0.044369 0.017931 -0.006268
0.004168 0.039555 -0.000626 -0.003613 -0.002758 -0.002336 -0.03474 0.001355 -0.000382
-0.007956 -0.003846 0.020877 0.001674 0.020916 -0.005854 0.026236 -0.003721 0.006119
-0.052999 -0.000276 -0.005317 0.004177 0.00491 0.0053 0.009177 -0.002716 -0.002661
0.008837 0.001793 0.003289 -0.000277 0.005223 0.01274 0.030205 0.017024 0.002477
0.021898 0.021616 0.007787 0.010818 0.003352 -0.000145 -0.001576 -0.003683 0.015206
-0.005 -0.000404 -0.00061 -0.006037 0.002172 0.006074 -0.000632 -0.000336 0.001311
0.009691 -0.000944 0.006714 0.007454 0.002167 0.002875 0.027488 -0.007059 0.005049
0.012442 -0.002834 -0.012126 -0.004385 0.008483 -0.000143 -0.01353 0.010156 -0.004837
-0.014045 -0.001624 0.005728 0.006881 -0.010226 -0.004444 -0.015586 -0.008378 -0.001496
-0.014957 0.020198 -0.012408 -0.00246 0.013498 0.02203 0.017099 0.009463 0.015915
0.000362 -0.008105 -0.007209 -0.008222 -0.002795 0.014511 -0.059153 0.010378 -0.000369
-0.006505 -0.022103 -0.006224 -0.001382 0.00033 -0.015553 0.020516 -0.001988 -0.002397
-0.007275 0.037671 0.001044 0.013558 0.01879 0.004655 0.030804 -0.007968 0.015339
0.013924 0.024554 0.002503 0.002457 0.010678 -0.006599 0.022334 0.024096 0.018566
0.002891 -0.015462 0.006241 0.005991 -0.006723 0.019647 -0.005231 0.00817 0.001251
0.005045 0.007852 -0.000827 -0.001354 0.012732 -0.008178 -0.015156 0.011669 -0.000714
0.005378 -0.00039 0.004759 -0.014096 -0.00175 -0.00028 0.008794 -0.017623 0.001607
-0.014979 -0.02754 -0.00659 0.012098 -0.000957 -0.017196 -0.038917 -0.002609 -0.016049
-0.018827 -0.010419 -0.01306 0.006792 0.019308 0.014651 0.026887 -0.011445 0.014679
0.002214 0.017549 -0.009872 0.008095 0.00407 0.022992 0.033438 0.026464 0.012859
0.015096 -0.007296 -0.016759 -0.002677 -0.002495 0.02412 0.017094 -0.008379 0.001591
0.006166 -0.008152 -0.003452 0 -0.012973 -0.009635 -0.021909 -0.0065 -0.001059
0.009012 0.005524 0.011041 0.001074 -0.001425 -0.001216 0.024241 0.017664 -0.001237
0.010718 -0.010988 -0.003212 0.053887 -0.009991 -0.00257 -0.022768 -0.018322 0.02017
-0.050901 -0.007858 0.004619 0.012211 -0.001762 -0.003526 0.00889 -0.009496 -0.003642
-0.009311 0.027721 -0.00043 0.01533 0.006098 0.008439 0.019447 -0.01124 0.007659
0.001504 -0.003189 0.010334 -0.009901 0.003668 -0.011742 -0.006855 -0.018388 0.002246
0.025526 0.005065 0.005114 -0.0025 0.005244 -0.010789 -0.021609 0.003065 -0.006549
0.007321 -0.014721 0.000424 0.017043 0.003636 -0.008836 -0.003988 0.013243 0.007981
-0.005087 0.003231 0.013986 0.015032 -0.002993 0.008218 -0.004928 0.01307 -0.002926
0.005479 0.059842 0.001463 -0.001457 -0.026224 0.009257 0.007119 -0.008932 0.000691
-0.002543 0.012153 0.017947 0.005106 -0.006652 0.01232 0.000922 0.005341 0.001208
0.001093 0.018887 0.001025 0.007741 0.00196 -0.007843 0.009518 0.008632 -0.023949
0.008003 -0.005033 -0.01454 -0.00048 0.006357 0.021398 0.02281 -0.012508 0.000883
0.002165 0.007773 0.003325 0.003362 -0.000486 0.006539 0.120428 0.005 0.002822
-0.005762 0.006244 -0.008078 -0.016994 0.004051 0.007292 0.016454 -0.002985 0.016884
0.024991 -0.021657 -0.004594 -0.002191 -0.003551 -0.006054 -0.001567 -0.028609 -0.009512
-0.001413 0.000124 -0.012167 0.001952 -0.002268 0.012977 -0.002354 0.016096 0.000698
0.023001 0.008207 0.008919 0.009011 -0.003896 -0.007712 -0.001573 0.024941 0.008724
-0.014874 -0.02368 -0.001894 0.011344 -0.005215 -0.008299 -0.013914 0.011181 -0.002768
0.006001 -0.002274 0.000844 -0.021002 0.001802 0.000133 -0.002929 0.04748 -0.003296
-0.000351 -0.008736 0.003793 -0.00195 0.005397 -0.005578 0.000267 -0.004657 -0.006961
0.011583 0.018138 -0.003568 0.010992 0.012687 0.003206 0.020021 0.014972 0.019278
0.001388 0.010036 0.008216 -0.002174 0.005622 0.001331 0.014656 0.000307 0.004986
-0.004505 0.024096 -0.012119 0.008232 -0.000319 -0.005983 0.018055 0.02212 0.010607
0.009746 0.010794 -0.030457 0.001212 -0.001598 -0.016453 -0.015962 -0.008416 -0.002709
-0.017235 -0.00264 0.002836 0.004358 0.009121 -0.000952 0.010814 0.004547 -0.000849
-0.000702 0.014798 -0.006961 -0.001205 -0.000634 -0.010346 0.018594 0.003018 0.001869
-0.002808 0.007706 0.01161 -0.001448 0.006189 0.006052 0.038009 0.002557 0.006274
0.004928 -0.011176 0.01754 -0.005801 0.00757 0.006426 0.026259 0.010256 0.002359
-0.008406 0.01856 0.010641 0.007051 0.006104 -0.015895 0.005634 0.010451 0.001513
-0.001413 0.002803 0.00379 -0.000241 0.003111 0.000966 -0.006769 -0.005024 0.004532
0.007075 0.007222 0.001888 -0.000483 0.003567 0.005654 -0.002585 -0.012177 -0.004345
0.02529 0.024633 -0.005653 0.006282 0.000618 0.000823 0.002356 -0.008418 -0.002853
0.04248 0.0193 0.001263 -0.002881 0.000309 -0.004111 0.009873 0.005155 0.008079
0.009201 0.014616 -0.012618 0.001686 0.002162 -0.002477 -0.012803 0.003921 0.000167
-0.017909 -0.022809 -0.011928 -0.010337 -0.0057 -0.008552 -0.036784 -0.030349 -0.01803
0.001326 0.025352 0.000216 0.006558 -0.008057 -0.001669 0.001714 0.005888 0.00136
0.026159 -0.000109 0.007974 0.010618 -0.006282 0.009197 -0.007087 0.007086 -0.002207
0.005808 -0.001525 -0.002352 -0.008835 0.003319 -0.019055 -0.007138 -0.001529 -0.000851
-0.009625 -0.003709 -0.001929 0.012527 -0.002993 -0.023367 -0.023054 -0.011336 -0.002895
0.010042 -0.00219 0.032854 0.005948 0.005372 -0.003315 -0.007866 0.018283 0.022886
-0.010904 0.001646 0.00395 0.007805 0.005815 -0.001302 -0.003069 0.031041 -0.000668
-0.002918 -0.015777 -0.005798 -0.01103 0.003281 0.012019 -0.002052 -0.005903 -0.003008
0.001951 -0.031059 0.000625 -0.010679 -0.008566 -0.009873 -0.020051 0.005344 -0.008379
0.009737 0.014017 -0.001665 0.004797 0.002513 0.009827 0.008919 -0.005021 0.011154
-0.001929 0.005552 -0.002919 0.0074 0.005954 0.000143 0.00598 -0.008608 -0.008691
-0.014171 -0.029408 0.003555 0.007346 0.011682 -0.003148 -0.005945 -0.005389 -0.003204
-0.005227 0.033782 -0.000625 -0.001882 -0.006466 0.00244 0.00104 0.002408 0.014378
0.010181 -0.005615 0.002919 0.002357 0.005424 0.003007 0.013507 -0.003003 0.032183
0.009103 -0.009373 0.007692 -0.002116 0.005086 0.002427 0.025372 -0.003614 -0.0042
-0.019974 -0.02565 -0.007015 -0.007304 0.004754 -0.002421 -0.018745 0.001209 0.002109
0.001972 0.009828 0.002701 0.018277 0.003663 0.003569 0.004075 0.005435 -0.003562
-0.014436 -0.017958 -0.006423 -0.002564 0.001521 -0.012091 0.014967 0.006306 -0.003574
-0.024634 -0.021944 0.001043 -0.001636 -0.008503 -0.003312 -0.002999 -0.00179 -0.007663
-0.002048 -0.008444 -0.005625 -0.003745 0.001072 -0.007368 0.008774 0.001196 -0.000164
0.004446 -0.008394 0.010476 0.008694 0.004895 -0.000291 -0.010934 -0.000896 0.005095
0.022131 0.000123 0.015965 -0.000233 0.003501 -0.003348 0.012312 -0.000299 0.006704
0 -0.007973 -0.001429 -0.005592 0 0.001169 -0.001986 -0.005979 -0.006984
-0.000333 0.049091 -0.004496 -0.002343 -0.012288 -0.003356 -0.018652 -0.006316 -0.007687
-0.022659 -0.012258 0.005338 0.006341 0.002611 0.001318 -0.01926 0.016949 -0.002637
-0.007501 0.022196 0.018991 -0.000233 0.001226 0.042836 0.005168 0.00506 -0.00729
-0.012023 -0.007121 0 -0.018674 -0.002754 0.002383 -0.013625 -0.009476 -0.013184
-0.009736 0.004938 0.003607 -0.000714 0.001381 -0.007972 -0.022674 0.002392 0.009471
0.001405 0.08307 0.008786 0.009522 -0.005209 0.004793 0.007467 0.009544 -0.006366
0.059958 0.047856 0.003266 -0.001886 -0.002618 -0.003227 -0.016675 0.008567 -0.000674
0.007939 -0.012371 -0.000794 0.009213 -0.010037 0.012247 0.006729 0.006444 0.003037
0.010502 -0.012317 0.001986 -0.020131 0.007643 0.018912 0.02139 0.001455 -0.007401
-0.00682 0.02621 0.003171 0.005972 -0.002322 0.003139 0.012042 0.01889 0.002034
-0.001635 -0.022142 0.018573 -0.00095 0.000776 0.00585 -0.020176 -0.01312 0.001522
-0.007534 -0.061927 0.024054 -0.003328 -0.003566 -0.003246 -0.023759 -0.006936 -0.003715
0.036304 -0.006399 0.013828 0.000238 -0.008402 0.007599 0.001082 0.006694 -0.015424
-0.007325 -0.019322 -0.003737 0.007392 -0.010513 0.021549 -0.001891 -0.011564 -0.000516
0.012833 -0.012559 0.001125 0.008521 0.004757 -0.01648 -0.014073 -0.005557 -0.008956
0.007285 0.011669 0.003185 0.011734 0.005524 0.007239 0.022783 -0.004412 0.024157
-0.010377 -0.00519 -0.017927 -0.003711 -0.009261 -0.003859 -0.004831 -0.005318 -0.019684
0.019066 -0.010087 -0.000761 0.007218 0.005545 -0.044756 -0.006203 -0.004158 0.001385
-0.008419 0.006559 0.002093 0.002543 0.000945 -0.021399 0.01574 0.017894 -0.00363
0.016038 -0.004538 0.010065 0.008992 0.007398 0.005145 -0.010152 -0.000879 0.006419
0.004952 0.002104 -0.003572 -0.005256 -0.06 0.000569 0.016734 0.008504 0.00362
0.01548 -0.011548 -0.002453 0.003905 0.013963 -0.012505 0.027343 0.01483 -0.002576
-0.010976 0.000118 -0.003783 0.012815 0.003115 -0.000576 -0.03385 0.007736 0.00155
0.003699 -0.009557 -0.003228 0.009038 -0.000163 0.005616 -0.006151 -0.015638 0.000688
0.008907 0.002502 -0.000762 0.008733 0.008009 -0.002577 0.029871 0.097631 -0.002405
-0.021309 0.023767 -0.000191 0.007547 -0.002108 0.004881 0.018552 -0.019737 0.010679
0.015241 0.000348 -0.00591 0.006667 -0.000163 -0.003143 0.003078 0.023624 -0.003238
-0.003676 -0.033767 0.002493 0.003311 -0.007313 -0.010461 -0.009719 0.02439 -0.016413
0.011685 0.019335 0.008609 0.00484 -0.002947 -0.00811 0.003357 -0.024322 -0.009213
0.06383 -0.002945 -0.00019 0.002409 0.004926 0.004526 0.01184 0.017712 0.010526
-0.012286 0.007917 -0.00019 0.003713 0.011111 0 0.021114 0.00285 0.018924
0.00405 -0.001055 0.001898 -0.005223 0.006303 -0.007558 -0.001993 0.009042 0.002726
0.002017 -0.00446 -0.005871 0.003938 -0.001445 -0.022701 0.00674 -0.001792 0.002889
0.002588 0.012613 0.001715 0.001308 0.000965 -0.005695 0.029259 0.025648 -0.005252
0.00803 0.038417 0.002472 -0.005441 -0.006587 0.015976 -0.006023 -0.025757 -0.003066
-0.01138 0.003475 0.017264 -0.003939 0.002911 -0.009939 -0.006301 -0.011037 -0.006492
0.009496 -0.004916 -0.000559 0.005053 -0.011772 -0.007642 -0.005366 0.000779 -0.002236
0.007982 -0.004715 0.016421 0.010273 0.002611 -0.000453 0.00245 -0.006483 -0.015167
-0.0444 -0.053243 -0.011566 -0.027045 -0.020345 -0.029456 -0.050144 -0.043331 -0.027126
-0.011246 0.008102 0.014487 -0.001557 -0.001329 0.000156 0.007983 0.000273 0.023026
-0.004789 0.028956 -0.015379 0.012695 -0.002995 -0.039838 -0.007409 0.006547 -0.005627
-0.016541 -0.018952 -0.014318 -0.013196 -0.005506 0.00081 -0.029858 -0.012195 -0.019629
-0.029664 0.010653 -0.004905 -0.012703 -0.008389 0.006638 -0.016981 0.004664 -0.00974
0.021431 0.021665 0.002275 0.023251 0.008968 0.002254 0.041296 0.006554 0.026776
-0.000617 -0.005329 -0.003405 -0.00353 -0.005366 -0.004494 -0.005702 -0.002442 -0.009047
0.003087 0.003192 0.013475 -0.000664 0.0112 0.002419 -0.006778 0.008975 0.017186
0.021853 -0.000341 0.018539 0.000222 0.008558 -0.021071 0.019423 0.009704 0.001408
0.006626 0.021598 -0.000184 0.021484 0.000499 -0.002958 -0.000772 0.010144 -0.003339
-0.020048 -0.016357 -0.004965 -0.01843 -0.016631 -0.004779 -0.025509 -0.026163 -0.034562
0.017405 0.0181 -0.006283 0.00751 0.002875 0.004968 0.006875 0.009498 0.017534
0.016807 -0.004778 -0.002604 0.016224 0.005734 -0.011204 -0.007878 0.007258 0.00718
-0.011806 0.000223 -0.013985 -0.008198 0.001006 -0.011831 0.001853 0.002402 -0.00998
0.014337 0.017189 0.005673 0.009354 0.008208 -0.002698 0.015852 -0.013845 0.008821
0.003239 0.003841 0.024445 0.018534 0.006812 0.004904 0.003381 0.017819 0.003926
-0.006457 0.026126 0.003671 0.016504 0.00396 0.019687 0.031623 0.007958 0.021863
-0.004727 0.000959 -0.003292 0.007077 0 -0.002145 -0.007789 -0.001053 -0.00087
0.014841 -0.004683 -0.011743 0.016122 -0.000986 -0.040516 -0.012915 0.001581 -0.000174
-0.000585 0.024914 0.062755 0.002848 -0.000165 -0.015167 0.00077 -0.003156 -0.004005
-0.004975 -0.004069 -0.011181 -0.007505 -0.005759 -0.016276 0.009228 -0.010818 -0.013462
-0.012353 -0.023256 -0.014841 -0.002044 -0.009268 -0.008717 -0.000762 -0.01307 -0.010101
0.002978 0.00547 0.000897 0.004096 0.005012 0.001974 0.011947 0.006487 0.010741
0.006532 -0.00896 -0.000179 -0.005711 -0.001662 0.000896 -0.000502 0.000537 -0.001063
0.00059 0.007965 0.000179 0.021744 -0.007992 -0.005906 0.015833 0.008857 -0.009574
0.020637 0.009076 0.015409 -0.008432 0.000504 0.00324 0.01905 0.021016 0.003759
-0.003466 -0.002434 -0.006705 -0.011946 0.006543 0.017046 0.008254 0.004429 0.006974
0.002609 0.004349 0.012969 0.00082 0.005333 0.029111 0.003612 0.002853 -0.006216
0.008095 -0.010879 0.003332 0.014947 0.000663 -0.019544 -0.00048 -0.002587 0.007148
0.00086 0.006407 -0.002622 -0.003833 0.005136 -0.001224 0.004801 -0.007002 0.000887
0.005158 -0.017613 0.004644 -0.012353 0.003626 -0.013655 -0.0043 -0.016715 -0.006382
-0.000285 -0.00432 0.007193 -0.003486 0.001642 0.023074 0.014155 -0.002125 0.008207
0.001426 -0.021152 0.018812 0.001235 0.005575 0.024115 0.003312 0.012776 0.015042
-0.005125 0.013187 0.006668 0.007809 0.003913 0.010503 0.065786 0.012878 0.020921
-0.004865 -0.011812 0.002038 0.009176 -0.004385 0.007544 -0.002876 0.005189 -0.005464
-0.008628 0.000553 -0.016441 0.005658 -0.000489 -0.001498 -0.001775 -0.002323 0.003434
-0.004061 -0.001438 -0.013614 0.00221 -0.002285 0.038494 -0.00778 -0.00207 0.008727
0.001165 0.007755 0.010657 0.009222 0.022248 -0.005616 0.006944 0.009852 0.034775
-0.006401 0.027921 -0.011063 0.005165 -0.005761 0.00355 -0.004004 0.001797 0.002459
-0.0041 -0.002887 -0.000699 0.006917 0.000483 -0.015597 -0.000447 0.009739 -0.003925
0.051455 0.022608 0.006822 -0.004711 0.018018 0.007677 0.269497 0.011675 0.023149
0.001398 0.036624 -0.011293 -0.009071 0.000474 0.013957 0.105105 0.002509 -0.002888
0.005027 0.010927 -0.002636 0.00199 -0.010741 0.011495 -0.002867 -0.011261 0
-0.013893 -0.001201 -0.002467 -0.002582 -0.00495 0.013751 -0.020303 0.00734 -0.023656
-0.020569 -0.003307 0.006888 0.008761 0.002246 0.014967 0.011577 0.028392 0.010714
0.008343 0.009249 0.003157 -0.00079 0.006244 -0.000461 -0.013862 0.002199 0.023157
0.005161 1e-04 0.003847 0.000198 0.002705 -0.017827 0.016509 -0.003169 0.011476
0.017113 0.004084 0.015503 -0.004543 -0.002856 -0.00266 0.016723 -0.001956 -0.001103
