Date      hour minute second  PRICE  SIZE
20100607    11 07 47    10.5800       300
20100607    11 07 47    10.5800       300
20100607    11 07 47    10.5800       300
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800      3500
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       300
20100607    11 07 47    10.5800       200
20100607    11 07 47    10.5800       900
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5800       100
20100607    11 07 47    10.5700       100
20100607    11 07 47    10.5700       100
20100607    11 07 47    10.5700       200
20100607    11 07 47    10.5700       100
20100607    11 07 47    10.5700       300
20100607    11 07 47    10.5700       100
20100607    11 07 47    10.5700       100
20100607    11 07 47    10.5775       100
20100607    11 07 48    10.5700       100
20100607    11 07 48    10.5700       200
20100607    11 07 48    10.5700       200
20100607    11 07 48    10.5700       100
20100607    11 07 48    10.5700       300
20100607    11 07 59    10.5700       500
20100607    11 08 01    10.5800      4900
20100607    11 08 01    10.5800       200
20100607    11 08 01    10.5800       100
20100607    11 08 01    10.5799       150
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800       400
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       143
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800      1097
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800       500
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       400
20100607    11 08 02    10.5800      1000
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       200
20100607    11 08 02    10.5800       300
20100607    11 08 02    10.5800       100
20100607    11 08 02    10.5800       200
20100607    11 08 04    10.5830       330
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       300
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       200
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       200
20100607    11 08 04    10.5900       100
20100607    11 08 04    10.5900       144
20100607    11 08 04    10.5900       200
20100607    11 08 04    10.5900       100
20100607    11 08 05    10.5850       100
20100607    11 08 05    10.5900       900
20100607    11 08 07    10.5899       500
20100607    11 08 09    10.5800       100
20100607    11 08 11    10.5900       300
20100607    11 08 11    10.5865      1239
20100607    11 08 12    10.5900       100
20100607    11 08 12    10.5800      1100
20100607    11 08 17    10.5900       100
20100607    11 08 18    10.5800       900
20100607    11 08 19    10.5900       100
20100607    11 08 19    10.5800      6500
20100607    11 08 19    10.5800     26000
20100607    11 08 20    10.5900       100
20100607    11 08 21    10.5900       100
20100607    11 08 22    10.5800       700
20100607    11 08 22    10.5899       147
20100607    11 08 22    10.5899       700
20100607    11 08 26    10.5900       100
20100607    11 08 27    10.5850       100
20100607    11 08 27    10.5800       100
20100607    11 08 27    10.5800       300
20100607    11 08 27    10.5800       100
20100607    11 08 29    10.5800       200
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       200
20100607    11 08 29    10.5800       300
20100607    11 08 29    10.5800       200
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       200
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       200
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       100
20100607    11 08 29    10.5800       400
20100607    11 08 29    10.5800       200
20100607    11 08 29    10.5800       100
20100607    11 08 31    10.5800       200
20100607    11 08 31    10.5800       100
20100607    11 08 31    10.5800       200
20100607    11 08 32    10.5800       200
20100607    11 08 33    10.5800       100
20100607    11 08 33    10.5899       300
20100607    11 08 34    10.5800       100
20100607    11 08 34    10.5800       100
20100607    11 08 34    10.5800       100
20100607    11 08 35    10.5800       200
20100607    11 08 35    10.5800       200
20100607    11 08 36    10.5800       100
20100607    11 08 38    10.5800       300
20100607    11 08 41    10.5800       200
20100607    11 08 41    10.5800       200
20100607    11 08 41    10.5800       100
20100607    11 08 43    10.5874       500
20100607    11 08 43    10.5800       100
20100607    11 08 44    10.5800       100
20100607    11 08 44    10.5800       100
20100607    11 08 46    10.5900       100
20100607    11 08 46    10.5800       100
20100607    11 08 46    10.5800       300
20100607    11 08 46    10.5800       200
20100607    11 08 46    10.5800       100
20100607    11 08 46    10.5800      1000
20100607    11 08 46    10.5800      1000
20100607    11 08 47    10.5800       100
20100607    11 08 47    10.5800       100
20100607    11 08 47    10.5800       100
20100607    11 08 47    10.5800       100
20100607    11 08 47    10.5850       100
20100607    11 08 47    10.5838      1000
20100607    11 08 56    10.5866       200
20100607    11 09 00    10.5850       100
20100607    11 09 01    10.5800       100
20100607    11 09 01    10.5875       100
20100607    11 09 05    10.5900       100
20100607    11 09 07    10.5800       100
20100607    11 09 07    10.5800       200
20100607    11 09 10    10.5800       100
20100607    11 09 10    10.5800       100
20100607    11 09 10    10.5800       200
20100607    11 09 10    10.5850       100
20100607    11 09 13    10.5850       100
20100607    11 09 15    10.5800       800
20100607    11 09 15    10.5800       100
20100607    11 09 15    10.5800       100
20100607    11 09 19    10.5800       100
20100607    11 09 20    10.5850       100
20100607    11 09 20    10.5800       147
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       300
20100607    11 09 20    10.5800       200
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       400
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       300
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       100
20100607    11 09 20    10.5800       300
20100607    11 09 20    10.5800      1500
20100607    11 09 20    10.5800       100
20100607    11 09 21    10.5800       200
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5800       300
20100607    11 09 21    10.5800       100
20100607    11 09 21    10.5750       100
20100607    11 09 21    10.5750       100
20100607    11 09 25    10.5800       200
20100607    11 09 25    10.5800       200
20100607    11 09 26    10.5800       100
20100607    11 09 26    10.5800       100
20100607    11 09 26    10.5800       200
20100607    11 09 26    10.5800       800
20100607    11 09 27    10.5800       200
20100607    11 09 27    10.5800       100
20100607    11 09 28    10.5725       200
20100607    11 09 28    10.5700       500
20100607    11 09 28    10.5700      1400
20100607    11 09 28    10.5700       100
20100607    11 09 28    10.5700       500
20100607    11 09 28    10.5700      7100
20100607    11 09 28    10.5700       100
20100607    11 09 28    10.5700       500
20100607    11 09 28    10.5700      1900
20100607    11 09 28    10.5700       100
20100607    11 09 28    10.5700       500
20100607    11 09 28    10.5700       200
20100607    11 09 28    10.5700      1100
20100607    11 09 31    10.5800       100
20100607    11 09 31    10.5800       100
20100607    11 09 31    10.5800       100
20100607    11 09 35    10.5800       200
20100607    11 09 35    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       600
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       120
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800      1400
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       380
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800      3200
20100607    11 09 42    10.5800       100
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       200
20100607    11 09 42    10.5800       300
20100607    11 09 42    10.5800       100
20100607    11 09 43    10.5900       100
20100607    11 09 43    10.5900       200
20100607    11 09 43    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       400
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       120
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       300
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       200
20100607    11 09 46    10.5900       800
20100607    11 09 46    10.5900       400
20100607    11 09 46    10.5900       200
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       200
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       200
20100607    11 09 46    10.5900       100
20100607    11 09 46    10.5900       100
20100607    11 09 48    10.5950       600
20100607    11 09 48    10.6000       200
20100607    11 09 48    10.6000       200
20100607    11 09 55    10.5900       100
20100607    11 09 55    10.5900       500
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       100
20100607    11 09 55    10.5902       200
20100607    11 09 55    10.5902       300
20100607    11 09 55    10.5901       100
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       100
20100607    11 09 55    10.5900       500
20100607    11 09 55    10.5900       100
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       300
20100607    11 09 55    10.5900       100
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       200
20100607    11 09 55    10.5900       100
20100607    11 09 55    10.5900       300
20100607    11 09 55    10.5900       700
20100607    11 09 55    10.5900     18500
20100607    11 09 55    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       300
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       500
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900      1200
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900       900
20100607    11 09 56    10.5900       200
20100607    11 09 56    10.5900      2200
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 56    10.5900       100
20100607    11 09 57    10.5801      3400
20100607    11 09 58    10.5900       100
20100607    11 09 58    10.5900       100
20100607    11 09 58    10.5900       100
20100607    11 09 58    10.5900       100
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       300
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       300
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       300
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       800
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       300
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       124
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       376
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900      1300
20100607    11 09 59    10.5900       400
20100607    11 09 59    10.5900       600
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       200
20100607    11 09 59    10.5900       300
20100607    11 09 59    10.5900       100
20100607    11 09 59    10.5900       200
20100607    11 10 03    10.6000       100
20100607    11 10 04    10.5900       500
20100607    11 10 04    10.5900      1400
20100607    11 10 04    10.5900       200
20100607    11 10 04    10.5900       100
20100607    11 10 04    10.5900       100
20100607    11 10 04    10.5900       100
20100607    11 10 04    10.5900      1400
20100607    11 10 04    10.5900       200
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       127
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       227
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       800
20100607    11 10 06    10.5900       700
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       400
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       700
20100607    11 10 06    10.5900       400
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       200
20100607    11 10 06    10.5900       500
20100607    11 10 06    10.5900      1000
20100607    11 10 06    10.5900       300
20100607    11 10 06    10.5900       100
20100607    11 10 06    10.5900      3400
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       300
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       600
20100607    11 10 09    10.5900       400
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       377
20100607    11 10 09    10.5900       177
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       123
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       200
20100607    11 10 09    10.5900       100
20100607    11 10 09    10.5900       100
20100607    11 10 14    10.5985       169
20100607    11 10 17    10.5999       100
20100607    11 10 19    10.5900       200
20100607    11 10 19    10.5901       200
20100607    11 10 23    10.6000       400
20100607    11 10 23    10.6000       300
20100607    11 10 23    10.6000       300
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       200
20100607    11 10 23    10.6000       200
20100607    11 10 23    10.6000       300
20100607    11 10 23    10.6000      1800
20100607    11 10 23    10.6000       300
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       200
20100607    11 10 23    10.6000       300
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       157
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       143
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       800
20100607    11 10 23    10.6000       200
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       200
20100607    11 10 23    10.6000       100
20100607    11 10 23    10.6000       200
20100607    11 10 23    10.6000       100
20100607    11 10 24    10.6000       300
20100607    11 10 24    10.6000       100
20100607    11 10 24    10.6000       157
20100607    11 10 24    10.6000       100
20100607    11 10 24    10.6000       200
20100607    11 10 24    10.6000       200
20100607    11 10 24    10.6000       200
20100607    11 10 24    10.6000       200
20100607    11 10 25    10.6000       100
20100607    11 10 25    10.6000       100
20100607    11 10 25    10.6000       100
20100607    11 10 25    10.6000       200
20100607    11 10 28    10.6000       100
20100607    11 10 28    10.6000       100
20100607    11 10 28    10.6000       300
20100607    11 10 30    10.6050       100
20100607    11 10 31    10.6000       100
20100607    11 10 31    10.6000       100
20100607    11 10 34    10.6020       500
20100607    11 10 34    10.6000       100
20100607    11 10 43    10.6050       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       600
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       700
20100607    11 10 45    10.6000       300
20100607    11 10 45    10.6000      1000
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       128
20100607    11 10 45    10.6000       161
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       500
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       900
20100607    11 10 45    10.6000       300
20100607    11 10 45    10.6000       600
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       400
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       400
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       400
20100607    11 10 45    10.6000       600
20100607    11 10 45    10.6000       700
20100607    11 10 45    10.6000       400
20100607    11 10 45    10.6000      1800
20100607    11 10 45    10.6000      1000
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       196
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       400
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       300
20100607    11 10 45    10.6000      1100
20100607    11 10 45    10.6000       900
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       200
20100607    11 10 45    10.6000       300
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000      1200
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       100
20100607    11 10 45    10.6000       400
20100607    11 10 46    10.6000       100
20100607    11 10 47    10.5950       200
20100607    11 10 47    10.5900       200
20100607    11 10 50    10.5900       100
20100607    11 10 53    10.6000       100
20100607    11 10 53    10.6000       100
20100607    11 10 55    10.6000       100
20100607    11 10 55    10.6000       100
20100607    11 10 59    10.5980       175
20100607    11 11 01    10.5979       100
20100607    11 11 04    10.5920      1100
20100607    11 11 05    10.5905      1729
20100607    11 11 05    10.5901      2300
20100607    11 11 07    10.5900       100
20100607    11 11 10    10.5900       200
20100607    11 11 10    10.5900       200
20100607    11 11 11    10.5920      1000
20100607    11 11 12    10.5901       800
20100607    11 11 17    10.5996       500
20100607    11 11 19    10.5999      3000
20100607    11 11 25    10.6000       300
20100607    11 11 25    10.5900       200
20100607    11 11 33    10.5900       100
20100607    11 11 33    10.5900       100
20100607    11 11 33    10.5900       100
20100607    11 11 33    10.5900       100
20100607    11 11 33    10.6000       700
20100607    11 11 33    10.5981      2830
20100607    11 11 39    10.5981       125
20100607    11 11 43    10.5900       200
20100607    11 11 45    10.6000       100
20100607    11 11 45    10.6000       200
20100607    11 11 46    10.6000      3200
20100607    11 11 46    10.6000       300
20100607    11 11 50    10.5900       100
20100607    11 12 01    10.5900       100
20100607    11 12 02    10.5900       200
20100607    11 12 02    10.5900       100
20100607    11 12 02    10.5900       100
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       600
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       900
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000      1300
20100607    11 12 02    10.6000       600
20100607    11 12 02    10.6000       400
20100607    11 12 02    10.6000       500
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       700
20100607    11 12 02    10.6000       600
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       129
20100607    11 12 02    10.6000       228
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       400
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000      1131
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       187
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       300
20100607    11 12 02    10.6000       500
20100607    11 12 02    10.6000       600
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       500
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000      1600
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       500
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       100
20100607    11 12 02    10.6000       400
20100607    11 12 02    10.6000       200
20100607    11 12 02    10.6000       246
20100607    11 12 02    10.6000      1054
20100607    11 12 02    10.6000       129
20100607    11 12 03    10.6050       100
20100607    11 12 03    10.6050       100
20100607    11 12 05    10.6050       100
20100607    11 12 06    10.6100       200
20100607    11 12 06    10.6100       400
20100607    11 12 06    10.6100       300
20100607    11 12 07    10.6100       200
20100607    11 12 08    10.6100       200
20100607    11 12 14    10.6100       200
20100607    11 12 14    10.6100       100
20100607    11 12 14    10.6100       100
20100607    11 12 14    10.6100       200
20100607    11 12 14    10.6100       300
20100607    11 12 15    10.6099       400
20100607    11 12 16    10.6100       200
20100607    11 12 16    10.6050       100
20100607    11 12 20    10.6000       200
20100607    11 12 20    10.6100       500
20100607    11 12 22    10.6014       300
20100607    11 12 22    10.6010       200
20100607    11 12 22    10.6010       100
20100607    11 12 22    10.6006       200
20100607    11 12 22    10.6005       200
20100607    11 12 23    10.6100       100
20100607    11 12 23    10.6100       200
20100607    11 12 23    10.6100      1100
20100607    11 12 23    10.6100       100
20100607    11 12 23    10.6100       400
20100607    11 12 23    10.6100       100
20100607    11 12 29    10.6050       100
20100607    11 12 36    10.6050       200
20100607    11 12 36    10.6000       200
20100607    11 12 37    10.6000       100
20100607    11 12 37    10.6100       100
20100607    11 12 43    10.6050       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000      1800
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       400
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       144
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       900
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       500
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6000       300
20100607    11 12 44    10.6000      4200
20100607    11 12 44    10.6050       100
20100607    11 12 44    10.6050       100
20100607    11 12 44    10.6000       200
20100607    11 12 44    10.6050       100
20100607    11 12 44    10.5900       100
20100607    11 12 44    10.6025       400
20100607    11 12 44    10.5900       129
20100607    11 12 44    10.5900       100
20100607    11 12 44    10.5900       100
20100607    11 12 44    10.5900       400
20100607    11 12 44    10.5900       300
20100607    11 12 45    10.5900       100
20100607    11 12 45    10.6000       300
20100607    11 12 45    10.6000       100
