date       logaapl   logbnd
20070627 0.01854792 0.001895404
20070628 -0.01097096 -0.002195007
20070629 0.01220126 0.004186296
20070702 -0.00641151 0.002012148
20070703 0.04758754 -0.002335463
20070705 0.04294262 -0.004662362
20070706 -0.003395759 -0.002101419
20070709 -0.01500197 0.002276338
20070710 0.01537913 0.005606164
20070711 0.0003019544 -0.001840339
20070712 0.01260917 -0.001968431
20070713 0.026934 0.0006981151
20070716 0.002682399 0.003830946
20070717 0.005847868 -0.00213755
20070718 -0.005702227 0.003229415
20070719 0.0135192 -0.000893256
20070720 0.02643354 0.002751647
20070723 -0.0003480606 -7.426938e-05
20070724 -0.06326893 0.001187649
20070725 0.01741841 0.001729463
20070726 0.06172989 0.005735189
20070727 -0.0148355 -0.00230981
20070730 -0.01696611 -0.0005413652
20070731 -0.07082276 0.001770652
20070801 0.02429253 0.0005895213
20070802 0.01097654 -0.0001227883
20070803 -0.0345873 0.001791214
20070806 0.0254611 -0.001422894
20070807 -0.001627323 -0.0006876397
20070808 -0.007583684 -0.005567614
20070809 -0.05854161 0.003329514
20070810 -0.01105893 0.0009843974
20070813 0.02207455 0.0005901736
20070814 -0.02986454 0.002062869
20070815 -0.033865 0.001421883
20070816 -0.02405706 0.004911973
20070817 0.04191132 -0.003638899
20070820 0.001310141 0.002663313
20070821 0.04284299 0.002485866
20070822 0.03799304 -0.002168696
20070823 -0.01092648 0
20070824 0.03176317 -0.001171589
20070827 -0.02280098 0.002390537
20070828 -0.04192573 0.003842137
20070829 0.05566836 -0.00140869
20070830 0.01605444 0.002136545
20070831 0.0162345 -0.001237669
20070904 0.04019812 -0.0001942832
20070905 -0.05269638 0.004894132
20070906 -0.01287857 -0.003486433
20070907 -0.02429064 0.006599408
20070910 0.03680433 0.00192567
20070911 -0.008964057 -0.002263044
20070912 0.009987954 -0.002171554
20070913 0.002553736 -0.003750988
20070914 0.01166668 0.001187318
20070917 -0.002886161 0.0001695018
20070918 0.01797154 0.0004357299
20070919 -0.001065568 -0.002204805
20070920 -0.003272348 -0.006009093
20070921 0.02700019 0.00353198
20070924 0.02824824 0.000777794
20070925 0.03251172 0.001311157
20070926 -0.00268059 4.852838e-05
20070927 0.01126036 0.002834819
20070928 -0.006689324 0.0001935406
20071001 0.01852141 0.001474517
20071002 0.01341265 0.001520582
20071003 -0.003349604 -2.411818e-05
20071004 -0.010696 0.001446062
20071005 0.03280111 -0.005409335
20071008 0.03923321 0.0004357615
20071009 -0.0002980444 -0.0004841912
20071010 -0.006394401 0.0006536027
20071011 -0.02772069 -0.0004841091
20071012 0.0304972 -0.001211299
20071015 -0.00163734 0.001041806
20071016 0.01545102 0.001161665
20071017 0.01852043 0.005403332
20071018 0.004332601 0.002186791
20071019 -0.01791146 0.004908837
20071022 0.0228558 0.0003104811
20071023 0.06548432 9.551326e-05
20071024 -0.001236764 0.004122243
20071025 -0.01708716 -0.001118236
20071026 0.01044922 -0.001405515
20071029 0.002109773 0.0005481476
20071030 0.01026612 -0.0003812883
20071031 0.01565187 -0.004754462
20071101 -0.01330208 0.005755034
20071102 0.002291373 0.003707669
20071105 -0.009036708 -0.0009493747
20071106 0.02968695 -0.001330641
20071107 -0.02904371 0.001401875
20071108 -0.05991031 0.002513696
20071109 -0.0592618 0.002365633
20071112 -0.07279222 0.0004252203
20071113 0.1001702 -0.003027725
20071114 -0.0229125 -0.0001895375
20071115 -0.0109558 0.006047453
20071116 0.01264077 -4.710427e-05
20071119 -0.01477258 0.004441579
20071120 0.02944909 0.001452739
20071121 -0.002312672 0.001731157
20071123 0.01811788 4.674645e-05
20071126 0.005824007 0.008958236
20071127 0.01305935 -0.004946194
20071128 0.03047877 -0.004970781
20071129 0.02233178 0.002523484
20071130 -0.01129556 -0.0008871665
20071203 -0.01861112 0.004823217
20071204 0.005296946 -0.0005347656
20071205 0.03115462 -0.00107039
20071206 0.02372043 -0.005111758
20071207 0.02262804 -0.006385448
20071210 -0.0004631072 -0.001154667
20071211 -0.02962759 0.008452342
20071212 0.01222793 -0.003912066
20071213 0.00506913 -0.004563855
20071214 -0.007535319 -0.003495764
20071217 -0.03196756 0.002599368
20071218 -0.007730806 0.004262491
20071219 0.0007647075 0.002605054
20071220 0.02208923 0.002317715
20071221 0.03516346 -0.007322601
20071224 0.02490527 -0.001933461
20071226 0.0007537159 -0.003593894
20071227 -0.001911826 0.004325276
20071228 0.006324955 0.005386284
20071231 -0.008795568 0.00360597
20080102 -0.01649225 0.007776342
20080103 0.0004618933 6.957409e-05
20080104 -0.07940583 0.002084975
20080107 -0.01347539 0.001526224
20080108 -0.03663494 -0.005212629
20080109 0.04649324 0.001926045
20080110 -0.007721736 -0.005462907
20080111 -0.03039735 0.003954873
20080114 0.03465743 0.001716659
20080115 -0.05602024 0.004140314
20080116 -0.05721394 -0.001339678
20080117 0.007799505 0.002585353
20080118 0.002916742 -0.0009225731
20080122 -0.03609257 0.006119182
20080123 -0.1125541 0.004462199
20080124 -0.02528191 -0.01016612
20080125 -0.04209781 0.003637707
20080128 0 0.0003216912
20080129 0.0116993 -0.003521252
20080130 0.004853204 -0.003649386
20080131 0.02377317 0.005561146
20080201 -0.0119653 0.003858437
20080204 -0.01582557 -0.002363823
20080205 -0.01754807 0.004539106
20080206 -0.05857766 -0.001190095
20080207 -0.006249487 -0.006202211
20080208 0.03437437 0.003427457
20080211 0.03114783 0.002018766
20080212 -0.0361019 -0.003949579
20080213 0.03571554 0.0001150338
20080214 -0.01510552 -0.006138245
20080215 -0.0224532 0.001618984
20080219 -0.01985379 -0.004957731
20080220 0.01333371 -0.001720091
20080221 -0.01858565 0.007047507
20080222 -0.01726214 -0.0007395083
20080225 0.002341257 -0.006075381
20080226 -0.004939178 0.002508829
20080227 0.03147541 0.0006957813
20080228 0.05498238 0.006009911
20080229 -0.03836772 0.008010785
20080303 -0.02666846 -0.0005945847
20080304 0.02346356 -0.00412608
20080305 -0.001044545 -0.006498617
20080306 -0.02901283 -9.248341e-05
20080307 0.01085586 0.003370115
20080310 -0.02116337 0.002048827
20080311 0.06203445 -0.00868446
20080312 -0.0104201 0.007579996
20080313 0.01504131 -0.002581836
20080314 -0.01045042 0.005409587
20080317 0.0009475509 0.004100949
20080318 0.04693607 -0.003963214
20080319 -0.02400175 0.005950355
20080320 0.0273846 0.001504857
20080324 0.04590219 -0.01007542
20080325 0.01033837 0.0005061893
20080326 0.02852915 0.001448126
20080327 -0.03372122 -0.001632166
20080328 0.01948787 0.002321013
20080331 0.003420145 0.002865102
20080401 0.04116306 -0.006452302
20080402 -0.01373692 -0.001936913
20080403 0.02755096 0.00117643
20080404 0.009649295 0.007075447
20080407 0.01818956 -0.002750718
20080408 -0.01975893 0.0006883892
20080409 -0.009202211 0.005695414
20080410 0.02032798 -0.004686633
20080411 -0.04913352 0.001419739
20080414 0.004340566 -0.0008699236
20080415 0.00405178 -0.003395355
20080416 0.03522621 -0.007820921
20080417 0.005126835 -0.002411651
20080418 0.04152287 0.001322491
20080421 0.04326349 0.002732242
20080422 -0.04849301 -0.0007402096
20080423 0.01665257 -0.0005323643
20080424 0.03646885 -0.005269462
20080425 0.004665101 -0.001887035
20080428 0.01467972 0.002840845
20080429 0.01618236 0.001928103
20080430 -0.006303827 0.00407625
20080501 0.03418884 0.0003466405
20080502 0.005208413 -0.003309537
20080505 0.02072965 4.636284e-05
20080506 0.0103938 -0.002018773
20080507 -0.02204522 0.00164781
20080508 0.01343731 0.003703451
20080509 -0.008738066 0.001615957
20080512 0.02535093 0.0004381666
20080513 0.009520536 -0.007684156
20080514 -0.0196702 -0.00200014
20080515 0.01845859 0.004923373
20080516 -0.0111833 0.001018802
20080519 -0.02165989 0.001179586
20080520 0.01244919 0.00267781
20080521 -0.04235859 -0.002516015
20080522 -0.006418555 -0.007283556
20080523 0.02300338 0.004714854
20080527 0.02861953 -0.004901117
20080528 0.003106171 -0.004223502
20080529 -0.001712465 -0.00299759
20080530 0.01097357 0.002319235
20080602 -0.01413949 0.004459342
20080603 -0.003930715 0.004346772
20080604 -0.0009714717 -0.002787199
20080605 0.02263684 -0.003121581
20080606 -0.02020985 0.005096649
20080609 -0.02194811 -0.004093886
20080610 0.02194738 -0.006430439
20080611 -0.02636246 0.00138311
20080612 -0.04265388 -0.006580981
20080613 -0.00515024 -0.002289978
20080616 0.02560244 0.001511502
20080617 0.02562486 0.001674154
20080618 -0.01488118 0.004747811
20080619 0.01195624 -0.002747222
20080620 -0.03161658 0.00277067
20080623 -0.01211206 -0.002394536
20080624 0.0005198648 0.003613077
20080625 0.02361496 -0.0001405251
20080626 -0.05284081 0.001380973
20080627 0.01081728 0.001706026
20080630 -0.01570264 0
20080701 0.0423303 -0.001822984
20080702 -0.037921 0.002523248
20080703 0.01146898 -0.0004434435
20080707 0.02919563 0.003937426
20080708 0.02475407 0.001487058
20080709 -0.02996242 0.002504407
20080710 0.01356656 -0.0006486887
20080711 -0.02319596 -0.007630428
20080714 0.007504769 0.004450406
20080715 -0.02468724 0.0009062918
20080716 0.01851454 -0.004796396
20080717 -0.00580381 -0.005312129
20080718 -0.03953532 -0.001925878
20080721 0.006879283 0.0008694529
20080722 -0.02601343 -0.001245667
20080723 0.02583343 -0.001953884
20080724 -0.04445985 0.008073266
20080725 0.01924365 -0.00447449
20080728 -0.04879011 0.005315612
20080729 0.01720907 -0.0008177475
20080730 0.017668 -0.0002103861
20080731 -0.005833985 0.003360877
20080801 -0.01451179 0.002164579
20080804 -0.02213825 -0.0007908081
20080805 0.04722608 -0.001327171
20080806 0.02185836 -0.001935703
20080807 -0.003783147 0.007488755
20080808 0.03590657 -0.0006257895
20080811 0.02337565 -0.002786034
20080812 0.0181002 0.004662229
20080813 0.01443728 -0.002734395
20080814 0.0001119937 0.002664969
20080815 -0.02016597 0.002334694
20080818 -0.001993987 0.001799308
20080819 -0.01066163 -0.002492213
20080820 0.01322417 0.001662165
20080821 -0.008854082 -0.002818074
20080822 0.0142421 -0.00180589
20080825 -0.02427527 0.005154353
20080826 0.006297131 -0.0002305688
20080827 0.005914475 0.00112928
20080828 -0.005338223 -0.0011754
20080829 -0.02453043 -0.000784368
20080902 -0.01989867 0.004145561
20080903 0.004622301 0.002135159
20080904 -0.0349849 0.001581209
20080905 -0.006471898 -0.0008475839
20080908 -0.01420948 0.0007101866
20080909 -0.04031587 0.004273364
20080910 -0.0004611063 -0.002374376
20080911 0.006836577 -0.0007317129
20080912 -0.02460422 -0.007669383
20080915 -0.05933289 -0.001984311
20080916 -0.003425862 -0.02365094
20080917 -0.09008336 -0.005311468
20080918 0.04780968 -0.01787111
20080919 0.04960983 -0.002714495
20080922 -0.07254274 0.008675009
20080923 -0.03265233 -0.003808702
20080924 0.01463538 0.005227227
20080925 0.0247092 -0.01447161
20080926 -0.02836758 -0.009010835
20080929 -0.1974697 0.007400725
20080930 0.07677769 -0.01122049
20081001 -0.04076366 -0.006092445
20081002 -0.08627819 0.01003518
20081003 -0.0307376 0.001744622
20081006 0.01096269 0.005484295
20081007 -0.09596259 0.001122526
20081008 0.007041153 -0.01157841
20081009 -0.01176291 -0.005542099
20081010 0.08693612 -0.01799956
20081013 0.1301946 0.0004798404
20081014 -0.05768102 0.006317427
20081015 -0.06070269 0.004930495
20081016 0.03943704 -0.004052741
20081017 -0.04506745 -0.006488467
20081020 0.01062139 0.003903156
20081021 -0.07321714 0.008583529
20081022 0.05713997 0.002140636
20081023 0.01394137 0.001590062
20081024 -0.0190126 -0.01186194
20081027 -0.04553203 -0.003195494
20081028 0.08150349 0.0009823802
20081029 0.04539584 -0.0007303958
20081030 0.06022548 0.000100776
20081031 -0.03156291 -0.0004283681
20081103 -0.005873214 0.006105777
20081104 0.03698552 0.009548456
20081105 -0.07180217 0.006874069
20081106 -0.04150765 2.464177e-05
20081107 -0.008715873 -0.002467188
20081110 -0.02431626 0.005911056
20081111 -0.01164454 0.0001473297
20081112 -0.05031062 0.008605568
20081113 0.0677792 -0.003560372
20081114 -0.06644861 0.003901112
20081117 -0.02354605 0.002940142
20081118 0.01988302 0.00705982
20081119 -0.04109599 0.001733144
20081120 -0.06958054 0.003720912
20081121 0.02563461 -0.008518472
20081124 0.118294 0.001521317
20081125 -0.02340272 0.008529502
20081126 0.04521712 0.005225807
20081128 -0.02483177 0.001830914
20081201 -0.04119498 0.009951742
20081202 0.03903512 0.0009404021
20081203 0.03642161 0.002886208
20081204 -0.04795152 0.004698631
20081205 0.02794002 -0.00331714
20081208 0.05907142 -0.002014335
20081209 0.003404199 0.005937649
20081210 -0.01866206 0.0003262491
20081211 -0.03323109 0.003813869
20081212 0.03384185 0.001970992
20081215 -0.03647728 0.00303006
20081216 0.007151368 0.009172794
20081217 -0.0679609 0.009338837
20081218 0.003023425 0.01098057
20081219 0.006353772 0
20081222 -0.04848986 2.242379e-05
20081223 0.007436282 -0.0009646772
20081224 -0.01563459 0.001009523
20081226 0.009014249 0.002373968
20081229 0.009279809 0.003193714
20081230 -0.003701843 0.002205073
20081231 -0.01095377 -0.003298274
20090102 0.06134812 -0.007956026
20090105 0.0413377 -0.0006077044
20090106 -0.01663154 -0.009432858
20090107 -0.02184487 0.001113042
20090108 0.0183987 -0.002659727
20090109 -0.02313455 0.002182861
20090112 -0.02142488 0.002268758
20090113 -0.01077282 0.0006116832
20090114 -0.02750995 -0.0004757212
20090115 -0.02311818 -0.003313666
20090116 -0.01267296 0.001658206
20090120 -0.05146594 -0.005028509
20090121 0.05752051 -0.009764897
20090122 0.06462883 -0.001221578
20090123 0 -0.003187732
20090126 0.01438208 -4.62738e-05
20090127 0.01208666 0.007537464
20090128 0.03753179 -0.00418815
20090129 -0.01282084 -0.007499514
20090130 -0.0313462 0.0002323096
20090202 0.01519497 0.005813364
20090203 0.01593634 -0.008232026
20090204 0.006111288 -0.003265157
20090205 0.03063201 0.002543076
20090206 0.03323746 -0.002870179
20090209 0.02759377 -0.0004440964
20090210 -0.04672899 0.01111303
20090211 -0.01037766 0.006774376
20090212 0.02499013 0.001124614
20090213 -0.001108614 -0.009541881
20090217 -0.04781724 0.01006933
20090218 -0.001694435 -0.006440061
20090219 -0.04032733 -0.008504379
20090220 0.006158994 0.002022574
20090223 -0.04772179 0.0006036544
20090224 0.0372505 -0.009889985
20090225 0.01003251 -0.01209821
20090226 -0.02184692 -0.0006645622
20090227 0.001344096 -0.003186534
20090302 -0.01545888 -0.001525517
20090303 0.004878083 -0.02119096
20090304 0.03119339 -0.05514529
20090305 -0.02588925 0.0006177288
20090306 -0.04066263 -0.0006692235
20090309 -0.02600933 -0.004076478
20090310 0.06427724 0.006391115
20090311 0.04471042 0.00312909
20090312 0.03883506 0.02213477
20090313 -0.004368528 0.006466374
20090316 -0.00533018 0.01457608
20090317 0.04347607 0.002474066
20090318 0.01849098 0.0226653
20090319 0.0009845152 -0.000287047
20090320 -0.0002950435 0.0005261899
20090323 0.05803303 0.001672401
20090324 -0.01082336 0.003812161
20090325 -0.0001030053 -0.003096273
20090326 0.0312467 0.004332102
20090327 -0.02787184 0.0004036902
20090330 -0.02233457 -2.374197e-05
20090331 0.006010898 -0.001496882
20090401 0.03339706 0.004294551
20090402 0.03631843 -0.006532167
20090403 0.02868561 -0.01010763
20090406 0.02098722 -0.00113208
20090407 -0.02955858 0.0006986689
20090408 0.01141263 0.006266151
20090409 0.0275568 -0.0032122
20090413 0.005421278 0.006700353
20090414 -0.01601557 0.004236286
20090415 -0.005679096 0.0007122169
20090416 0.0318736 -0.003518535
20090417 0.01609085 -0.003029185
20090420 -0.02394337 0.007378
20090421 0.01040171 -0.0003083089
20090422 -0.00205511 -0.004636077
20090423 0.03151223 0.003069348
20090424 -0.01203412 -0.00187856
20090427 0.006676661 0.003397848
20090428 -0.00666013 -0.00413597
20090429 0.00994241 -0.0005956565
20090430 0.005498854 0.000548017
20090501 0.01114368 -0.0005956849
20090504 0.03725725 0.0003812792
20090505 0.004834296 0.001476085
20090506 -0.001583253 -0.0005473259
20090507 -0.02630496 -0.009398723
20090508 0.001006493 0.0009126499
20090511 0.002936684 0.00698534
20090512 -0.04055849 0.003521968
20090513 -0.0404304 0.00492892
20090514 0.0285447 0.0005435361
20090515 -0.004320319 -0.00170249
20090518 0.03396945 -0.005267666
20090519 0.006297131 0.001426432
20090520 -0.01247448 0.004101524
20090521 -0.01351796 -0.006718206
20090522 -0.01362135 -0.002217639
20090526 0.06540565 -0.002844816
20090527 0.01720809 -0.008848977
20090528 0.01506791 0.002508746
20090529 0.005464045 0.01996465
20090601 0.02573207 -0.01527765
20090602 0.001004495 0.005476321
20090603 0.0104126 0.004497277
20090604 0.01960065 -0.008559798
20090605 0.006449159 -0.009358566
20090608 -0.005684124 0.0003383359
20090609 -0.007886013 0.00132807
20090610 -0.01745852 -0.002270861
20090611 -0.002141291 0.00480138
20090612 -0.02152297 0.004419047
20090615 -0.006445729 0.006282643
20090616 0.001909176 0.004229843
20090617 -0.005663005 0.001161261
20090618 0.002210555 -0.01069172
20090619 0.02614911 0.008059176
20090622 -0.0152436 0.006509438
20090623 -0.02476309 0.002356602
20090624 0.0163565 -0.001106911
20090625 0.02637023 0.006201716
20090626 0.01827892 0.003413292
20090629 -0.003305457 0.0007465647
20090630 0.003234763 -0.0008399245
20090701 0.002804065 -0.00182226
20090702 -0.01987011 0.004409765
20090706 -0.01012105 -0.0006520727
20090707 -0.02343138 0.003697206
20090708 0.01335246 0.009609018
20090709 -0.00628672 -0.007360185
20090710 0.01571586 0.006923318
20090713 0.0272036 -0.001449926
20090714 -0.0004921211 -0.005982993
20090715 0.03188909 -0.007862151
20090716 0.004347536 0.001982994
20090717 0.02827059 -0.004648726
20090720 0.007608978 0.005370958
20090721 -0.009191109 0.007586779
20090722 0.03393658 -0.003844199
20090723 0.006866372 -0.008668756
20090724 0.01363068 0.002267654
20090727 0.0007127459 -0.002548546
20090728 -0.0006251954 0.00191786
20090729 0.0001869825 0.003102876
20090730 0.01709996 0.003928913
20090731 0.003679223 0.01135091
20090803 0.01843503 -0.007529827
20090804 -0.005301026 -0.001202646
20090805 -0.002661539 -0.002363246
20090806 -0.007294541 0.00129816
20090807 0.009713669 -0.006787567
20090810 -0.004784427 0.006671728
20090811 -0.01154033 0.003907926
20090812 0.01511617 -0.001015979
20090813 0.01863822 0.007319632
20090814 -0.009785724 0.001947465
20090817 -0.04406788 0.00438507
20090818 0.0272581 -0.00139109
20090819 0.003652322 0.004053844
20090820 0.01045515 0.001317374
20090821 0.01722578 -0.007495792
20090824 -0.0009464477 0.005973842
20090825 0.002008981 0.002656225
20090826 -0.01181654 0.0009970994
20090827 0.01211235 -0.0008837426
20090828 0.003534745 0.00199298
20090831 -0.01087896 0.002553356
20090901 -0.0174636 -0.0007224129
20090902 -0.000714255 0.00542788
20090903 0.008259794 -0.001708518
20090904 0.02232493 -0.006636893
20090908 0.01526687 -0.001133119
20090909 -0.01040494 -0.0008393354
20090910 0.008262769 0.008564347
20090911 -0.002320691 0.001978107
20090914 0.009020195 -0.00362201
20090915 0.008254835 -0.00135318
20090916 0.03759247 0.0001579654
20090917 0.01462848 0.004974407
20090918 0.002543762 -0.004568325
20090921 -0.00541966 -0.0002030205
20090922 0.00249688 0.002568552
20090923 0.005513771 0.001079525
20090924 -0.009098264 0.003634817
20090925 -0.007919275 0.003152919
20090928 0.0205259 0.002809116
20090929 -0.004155623 0.0004674197
20090930 -0.0001620131 -0.001291501
20091001 -0.02452325 0.007679881
20091002 0.02209216 -0.002701208
20091005 0.006060597 -0.000443518
20091006 0.02120067 -0.002153857
20091007 0.001262203 0.004148141
20091008 -0.005164312 -0.004681771
20091009 0.006319987 -0.008330311
20091012 0.001783409 0.0003587605
20091013 -0.004148594 0.00525452
20091014 0.006660768 -0.007049611
20091015 -0.0038233 -0.001978329
20091016 -0.01325952 0.0024723
20091019 0.009578975 0.00210786
20091020 0.04581145 0.004380874
20091021 0.03052145 -0.004246481
20091022 0.001365068 -8.959369e-05
20091023 -0.006158927 -0.003208259
20091026 -0.007184749 -0.004030493
20091027 -0.02556091 0.00640963
20091028 -0.02550347 0.003602801
20091029 0.0203221 -0.005959467
20091030 -0.04080116 0.0070534
20091102 0.004287794 -0.001272648
20091103 -0.002962384 -0.002863793
20091104 0.01085487 -0.003209123
20091105 0.01673518 0.001055883
20091106 0.001595726 0.002265261
20091109 0.03598182 0.0008733332
20091110 0.007516679 0.0001342913
20091111 0.001329116 0.0001118956
20091112 -0.006218294 0.001632252
20091113 0.01210543 0.001607287
20091116 0.01060655 0.006735829
20091117 0.001789398 0.001107175
20091118 -0.005036663 -0.00228212
20091119 -0.02681842 0.002105054
20091120 -0.002946336 -0.0007307271
20091123 0.02937626 0.0003765019
20091124 -0.007018573 0.002764051
20091125 -0.001223748 0.002426061
20091127 -0.01778828 0.003430535
20091130 -0.003395759 0.0007899935
20091201 -0.01481622 -0.003229743
20091202 -0.003764075 -0.001365338
20091203 0.001273189 -0.00353209
20091204 -0.01621374 -0.005899853
20091207 -0.02286441 0.001511548
20091208 0.004857185 0.003392653
20091209 0.04091639 -0.001018804
20091210 -0.006950096 -0.003129337
20091211 -0.009000382 -0.002448145
20091214 0.01179615 0.0005569231
20091215 -0.01436772 -0.003569679
20091216 0.004419221 0.001540987
20091217 -0.01638755 0.007182198
20091218 0.01843601 -0.002795591
20091221 0.01422534 -0.005994647
20091222 0.01068768 -0.0023273
20091223 0.008646511 0.001410453
20091224 0.03376258 -0.004192408
20091228 0.01221904 -0.001911466
20091229 -0.0119319 0.002136104
20091230 0.01207382 0.002109137
20091231 -0.004299228 -0.002468583
20100104 0.01543526 0.0008983718
20100105 0.001727507 0.006042991
20100106 -0.01603386 -0.002591775
20100107 -0.001850712 -0.001141617
20100108 0.006626 0.0009402495
20100111 -0.008861144 -0.0002237887
20100112 -0.01144019 0.006091525
20100113 0.01400645 -0.003744238
20100114 -0.005808839 0.004478068
20100115 -0.01685322 0.002663945
20100119 0.04328743 -0.002219461
20100120 -0.01553606 0.002241631
20100121 -0.01740458 0.003386195
20100122 -0.05088075 0.0001325586
20100125 0.02657182 -0.001901688
20100126 0.01400941 0.0002213124
20100127 0.009395722 6.638417e-05
20100128 -0.0422188 -0.0009519277
20100129 -0.03693788 0.003691958
20100201 0.01379047 -0.002939196
20100202 0.005786227 0.0009954322
20100203 0.01705965 -0.004076484
20100204 -0.03670444 0.005137187
20100205 0.0176002 0.003087307
20100208 -0.00687961 -0.001476308
20100209 0.01060754 -0.002693812
20100210 -0.005489037 -0.003987776
20100211 0.01805109 -8.879812e-05
20100212 0.008570171 0.002483372
20100216 0.01495856 0.002035309
20100217 -0.004187756 -0.005340437
20100218 0.001864261 -0.002246617
20100219 -0.006218294 0.001290753
20100222 -0.006237412 4.447904e-05
20100223 -0.01689187 0.00680418
20100224 0.01808841 -2.208846e-05
20100225 0.006675668 0.003571984
20100226 0.01288661 0.003449605
20100301 0.02113214 -0.001602476
20100302 -0.0006702246 0.0004392901
20100303 0.002295364 -0.0009666931
20100304 0.006570368 0.001537482
20100305 0.03836073 -0.002967263
20100308 0.0005938237 2.201213e-05
20100309 0.0178242 0.0004621428
20100310 0.008127879 -0.001298945
20100311 0.002930701 -0.0003305093
20100312 0.004866141 0.0022673
20100315 -0.01225478 0.0005715165
20100316 0.002721294 0.003290848
20100317 -0.001471082 0.0002409032
20100318 0.002362208 -0.001358577
20100319 -0.01074148 -0.0004605819
20100322 0.0111862 0.001512545
20100323 0.01593437 -0.0008107901
20100324 0.004413247 -0.007636061
20100325 -0.01192988 -0.003075258
20100326 0.01857737 0.002655456
20100329 0.006432269 -0.0001326055
20100330 0.01475757 0.0002430966
20100331 -0.003589434 0.003110834
20100401 0.004119503 -0.001102026
20100405 0.01062238 -0.007681703
20100406 0.004393335 0.001354668
20100407 0.004415238 0.006260875
20100408 -0.002705657 -0.0007942637
20100409 0.00763875 0.0004413355
20100412 0.002065865 0.002863943
20100413 0.000577833 0.001934024
20100414 0.01335739 -0.001890027
20100415 0.01306133 0.0008795269
20100416 -0.006124718 0.004911106
20100419 -0.001334891 -0.001992229
20100420 -0.01008872 0.0005039053
20100421 0.05809342 0.003760307
20100422 0.02758307 -0.00146309
20100423 0.01623155 -0.00247246
20100426 -0.004923099 0.0007664598
20100427 -0.02807134 0.007523834
20100428 -0.001680411 -0.004922256
20100429 0.02655527 0.002964968
20100430 -0.02850751 0.004019167
20100503 0.01994575 -0.002061879
20100504 -0.02921977 0.005654567
20100505 -0.01047265 0.003493717
20100506 -0.03877201 0.009577242
20100507 -0.04310898 -0.005409406
20100510 0.07405683 -0.006819357
20100511 0.009911716 -0.0002590618
20100512 0.02148161 -0.002118187
20100513 -0.01433425 0.0008867262
20100514 -0.01772822 0.007730859
20100517 0.001574759 -2.145163e-05
20100518 -0.007342893 0.00383253
20100519 -0.01605825 -0.001304408
20100520 -0.04353714 0.002052072
20100521 0.0189974 0.002963786
20100524 0.01815716 -0.00123562
20100525 -0.006260556 0.002661076
20100526 -0.004541296 -0.005842359
20100527 0.03715705 -0.00647918
20100528 0.01383683 0.001655968
20100601 0.01525997 0.00261814
20100602 0.01189102 -0.002338831
20100603 -0.003149956 -0.002925866
20100604 -0.02756957 0.01037389
20100607 -0.01982727 0.0004263665
20100608 -0.006436671 0.0001065632
20100609 -0.02489328 -0.002069356
20100610 0.02961511 -0.006706761
20100611 0.01190486 0.007005695
20100614 0.003032398 -0.002608009
20100615 0.02105283 -0.002271511
20100616 0.02869629 0.001886146
20100617 0.01713928 0.003612311
20100618 0.008074315 -0.001580116
20100621 -0.01434642 -0.0004702462
20100622 0.01352907 0.004586137
20100623 -0.01057269 0.002677947
20100624 -0.007296555 -0.0005095325
20100625 -0.008586761 0.002269667
20100628 0.005981078 0.004102006
20100629 -0.04626386 0.003643835
20100630 -0.01827905 0.0006305303
20100701 -0.01220012 0.001343804
20100702 -0.006217287 -0.003299743
20100706 0.006820686 0.002942972
20100707 0.03956777 -0.002353684
20100708 -0.002225475 -0.0014528
20100709 0.005910499 -0.002003692
20100712 -0.00903469 0.001835114
20100713 -0.02155771 -0.003356381
20100714 0.003682212 0.003946277
20100715 -0.00506581 0.004224426
20100716 -0.006183076 0.002931878
20100719 -0.01743816 -0.001443923
20100720 0.02536946 0.002238237
20100721 0.009285754 0.002733468
20100722 0.01864215 -0.002065061
20100723 0.003529763 -0.003074191
20100726 -0.002542229 0.0001675463
20100727 0.01834372 -0.002999132
20100728 -0.01188535 0.003669036
20100729 -0.01098107 4.185414e-05
20100730 -0.003337563 0.004697442
20100802 0.01772302 -0.002899369
20100803 0.0003049535 0.003628103
20100804 0.004000985 -0.00214608
20100805 -0.004878882 0.001937925
20100806 -0.006166977 0.003885356
20100809 0.00635874 -0.0004148259
20100810 -0.008980202 0.001637561
20100811 -0.03618899 0.003721165
20100812 0.006374639 -0.0005160012
20100813 -0.01074047 0.002309613
20100816 -0.005878243 0.006610576
20100817 0.0173339 -0.003402479
20100818 0.004356497 0.001087592
20100819 -0.01268512 0.003787069
20100820 -0.0009604611 -0.001185755
20100823 -0.01550153 0
20100824 -0.02417077 0.005589342
20100825 0.01226152 -0.001628698
20100826 -0.01080416 0.00199479
20100827 0.005561506 -0.007142596
20100830 0.003635384 0.003965339
20100831 0.002470945 0.00421379
20100901 0.02930731 -0.006582927
20100902 0.00732312 -0.001862484
20100903 0.02583635 -0.003139269
20100907 -0.003716899 0.005921481
20100908 0.01962712 -0.002884647
20100909 0.0005698376 -0.006041694
20100910 0.001291166 -0.001732924
20100913 0.01368691 0.003668594
20100914 0.003812722 0.003757666
20100915 0.008025708 -0.002873447
20100916 0.02322715 -0.00174863
20100917 -0.004348441 0.0007615441
20100920 0.02814324 0.002773699
20100921 0.001905184 0.004217688
20100922 0.01392756 0.002448731
